Date,Open,High,Low,Close,% Return,% YTD
2010-12-23,7792.23,7814.8,7760.65,7769.4,-0.1952573028800586,149.3274898962597
2010-12-24,7750.5,7802.6,7741.87,7798.75,0.377764048703888,148.38916493027727
2010-12-27,7799.48,7840.81,7771.71,7778.03,-0.26568360314153106,149.05085220807842
2010-12-28,7784.5,7795.66,7762.58,7778.23,0.00257134518637514,149.04444841564214
2010-12-29,7786.92,7852.69,7786.92,7849.48,0.9160181686579172,146.78386338967678
2010-12-30,7855.52,7900.56,7855.52,7898.59,0.6256465396433875,145.249468576037
2010-12-31,7905.21,7972.89,7905.21,7961.06,0.790900654420601,143.3250094836617
2011-01-03,7989.28,8027.83,7989.28,8001.48,0.5077213335912489,142.09583727010505
2011-01-04,8016.41,8038.74,7970.9,7981.61,-0.2483290591240639,142.69852824179586
2011-01-05,7984.57,7984.57,7885.94,7903.03,-0.9845131496026505,145.1116850119511
2011-01-06,7927.16,7942.11,7819.94,7838.92,-0.8112078531904765,147.11631194093061
2011-01-07,7835.39,7842.34,7637.54,7656.49,-2.327233853643107,153.00431398721867
2011-01-10,7663.61,7663.61,7456.12,7473.49,-2.390129158400256,159.19951722689132
2011-01-11,7488.08,7552.1,7401.74,7462.08,-0.15267298143170072,159.595849950684
2011-01-12,7500.82,7597.36,7413.39,7586.46,1.6668274797375648,155.33977639109676
2011-01-13,7578.85,7605.77,7464.43,7481.12,-1.3885264009828036,158.9351594413671
2011-01-14,7485.52,7561.08,7345.51,7360.01,-1.6188752486258728,163.1959739185137
2011-01-17,7371.77,7386.55,7320.87,7335.93,-0.32717346851430795,164.05990787807406
2011-01-18,7361.78,7418.68,7359.41,7404.47,0.9343055345402584,161.615618673585
2011-01-19,7421.57,7443.96,7358.35,7388.09,-0.22121772388841165,162.19564190474128
2011-01-20,7367.13,7421.14,7330.36,7409.01,0.2831584347239957,161.4553091438667
2011-01-21,7401.45,7432.77,7383.11,7402.92,-0.08219721663218493,161.67039492524572
2011-01-24,7424.45,7471.83,7412.24,7458.33,0.7484884342934928,159.72637306206616
2011-01-25,7478.57,7522.12,7394.85,7401.04,-0.7681344215125896,161.73686400830155
2011-01-27,7430.26,7433.64,7274.07,7281.27,-1.6182860787132602,166.04218769527841
2011-01-28,7286.6,7286.6,7066.77,7137.54,-1.9739688268667455,171.39952980999053
2011-01-31,7102.09,7146.59,6999.44,7128.29,-0.129596471613469,171.7517104382678
2011-02-01,7152.97,7165.17,6998.09,7011.87,-1.6332107700444243,176.2636785907326
2011-02-02,7059.39,7101.08,7013.41,7029.53,0.25185863400205566,175.56963267814493
2011-02-03,7036.37,7146.9,7020.79,7142.06,1.6008182623874045,171.22776901902253
2011-02-04,7143.82,7190.56,6968.59,6995.73,-2.048848651509516,176.90105249916738
2011-02-07,7027.77,7036.92,6968.61,6986.62,-0.13022229274142205,177.26210957515937
2011-02-08,7012.91,7012.91,6850.89,6861.21,-1.795002447535432,182.3299388883302
2011-02-09,6849.42,6859.93,6701.52,6732.91,-1.8699325629152885,187.70992037618205
2011-02-10,6736.97,6755.29,6647.92,6710.04,-0.339674821139746,188.69052941562194
2011-02-11,6725.47,6836.65,6654.82,6830.45,1.7944751447085183,183.60137326237657
2011-02-14,6882.46,7037.62,6880.98,7029.92,2.9203053971553983,175.55434485740946
2011-02-15,7045.11,7089.78,6973.43,7058.03,0.39986230284270174,174.4568951959683
2011-02-16,7057.85,7095.24,7047.79,7074.49,0.23320954997356758,173.81832471315954
2011-02-17,7085.64,7154.44,7060.78,7147.7,1.0348449146157623,171.0137526756859
2011-02-18,7161.72,7222.02,7011.66,7028.15,-1.6725660002518294,175.62374166743737
2011-02-21,7033.67,7095.29,6967.38,7089.33,0.8704993490463497,173.2451444635812
2011-02-22,7077.55,7086.76,6994.56,7028.12,-0.863410223533112,175.6249181858022
2011-02-23,7013.96,7056.04,6979.86,6988.17,-0.5684308179143227,177.20061189123902
2011-02-24,6977.58,6977.58,6760.46,6784.19,-2.918932996764534,185.53519285279455
2011-02-25,6820.04,6846.2,6724.39,6811.91,0.4085970469577038,184.3732521422039
2011-02-28,6838.94,6998.18,6827.09,6850.4,0.5650397612417146,182.7754583673946
2011-03-01,6888.55,7085.07,6888.55,7076.23,3.2965958192222367,173.75099452674658
2011-03-03,7045.74,7127.8,7018.6,7087.67,0.16166800683414806,173.30914108585756
2011-03-04,7120.97,7175.7,7077.73,7090.36,0.03795323427868702,173.20545078106048
2011-03-07,7052.81,7052.81,6944.25,7000.55,-1.2666493661816824,176.71040132561012
2011-03-08,7013.24,7085.51,7013.24,7075.81,1.0750583882694897,173.7672436088589
2011-03-09,7096.06,7125.93,7044.54,7097.3,0.3037108119070542,172.93830048046442
2011-03-10,7085.6,7085.6,7037.96,7060.64,-0.5165344567652497,174.35544086655034
2011-03-11,7039.69,7077.5,6965.93,6997.96,-0.8877382220308649,176.81281402008585
2011-03-14,6996.86,7090.46,6996.86,7084.25,1.2330736386032548,173.44108409499944
2011-03-15,7003.14,7034.93,6901.25,6982.76,-1.4326146028161069,177.4153773006662
2011-03-16,7005.98,7090.77,7005.98,7065.11,1.1793331003786323,174.18185987196236
2011-03-17,7033.0,7071.93,6993.32,7006.69,-0.8268802608876635,176.46791851787364
2011-03-18,7032.11,7041.81,6915.68,6925.81,-1.1543253661857378,179.69652647127194
2011-03-21,6951.67,6966.54,6893.9,6912.69,-0.1894363258593712,180.2273789219537
2011-03-22,6935.4,6989.21,6934.54,6969.31,0.8190733274600959,177.95075839645529
2011-03-23,6966.48,7046.02,6963.61,7043.64,1.0665331288176372,175.0176045340193
2011-03-24,7062.63,7104.29,7062.63,7095.85,0.7412360654434291,172.99407400100057
2011-03-25,7126.79,7243.02,7126.79,7229.45,1.8827906452362875,167.94915242514992
2011-03-28,7225.87,7290.32,7225.87,7267.57,0.5272876913181568,166.5437003014763
2011-03-29,7268.83,7349.07,7268.83,7318.15,0.6959685286828998,164.7014614349255
2011-03-30,7332.94,7410.88,7332.94,7397.71,1.0871600062857478,161.85468205701494
2011-03-31,7411.0,7471.35,7378.7,7437.26,0.5346249041933371,160.46218634281982
2011-04-01,7440.05,7474.48,7434.68,7464.43,0.3653227129346126,159.51412231074573
2011-04-04,7478.32,7583.91,7478.32,7573.05,1.4551680436416525,155.79192003221948
2011-04-05,7581.34,7608.48,7535.73,7597.09,0.31744145357550657,154.98249987824283
2011-04-06,7600.47,7651.27,7563.37,7592.74,-0.057258766185475096,155.1285833572597
2011-04-07,7594.62,7631.59,7581.67,7605.81,0.17213812141598783,154.69016449267073
2011-04-08,7608.28,7643.25,7513.99,7538.2,-0.8889257028508513,156.97447666551696
2011-04-11,7523.67,7526.55,7462.24,7470.57,-0.8971637791515219,159.30082978942704
2011-04-13,7451.04,7618.32,7423.33,7609.98,1.8661226653387875,154.55060328673662
2011-04-15,7601.24,7611.85,7507.73,7527.54,-1.0833142794067774,157.33838677708783
2011-04-18,7528.66,7617.88,7416.72,7424.0,-1.375482561367991,160.92739762931038
2011-04-19,7422.88,7451.49,7381.56,7438.97,0.20164331896552756,160.40231376117927
2011-04-20,7478.14,7560.34,7462.96,7557.85,1.5980707006480799,156.30635696659763
2011-04-21,7581.98,7622.68,7564.36,7582.27,0.3231077621281164,155.48087841767702
2011-04-25,7562.13,7617.83,7562.13,7581.61,-0.008704517248803167,155.50311873071814
2011-04-26,7584.72,7599.31,7496.28,7574.77,-0.09021830455535618,155.73383746305166
2011-04-27,7592.81,7608.17,7537.04,7549.14,-0.33836010862375865,156.6020765279224
2011-04-28,7567.68,7574.8,7482.9,7489.56,-0.7892289717769119,158.64336489727032
2011-04-29,7492.87,7513.42,7387.97,7427.14,-0.8334267967677667,160.81708436894954
2011-05-02,7449.52,7463.28,7350.65,7366.53,-0.8160610948494407,162.9630232959073
2011-05-03,7361.33,7383.91,7193.29,7203.3,-2.215832963416964,168.9218830258354
2011-05-04,7209.4,7213.19,7126.62,7169.26,-0.4725611872336333,170.19873738712224
2011-05-05,7170.98,7205.59,7057.57,7073.78,-1.331797145033109,173.84580804039706
2011-05-06,7095.27,7191.47,7090.86,7180.7,1.5114973889490457,169.76826771763197
2011-05-09,7209.77,7221.54,7139.02,7187.48,0.09441976408985919,169.51379342968607
2011-05-10,7195.8,7237.38,7156.04,7182.19,-0.07360020480057239,169.71230223650448
2011-05-11,7195.82,7225.45,7173.72,7215.5,0.4637861153770739,168.46718869101238
2011-05-12,7201.59,7234.33,7123.09,7130.29,-1.1809299424849318,171.67548584980415
2011-05-13,7138.54,7259.06,7118.08,7205.83,1.059423950498517,168.8274633178968
2011-05-16,7198.06,7198.06,7135.02,7144.52,-0.8508388346658124,171.13437991635547
2011-05-17,7151.79,7184.15,7059.56,7079.74,-0.9067089181638566,173.61527400723756
2011-05-18,7089.19,7105.11,7026.91,7044.24,-0.501430843505557,174.99417964180662
2011-05-19,7063.52,7078.84,7026.63,7040.93,-0.04698874541468889,175.12345670245267
2011-05-20,7055.3,7134.56,7049.51,7101.35,0.858125276064392,172.78263992057848
2011-05-23,7086.47,7086.47,6973.98,6983.92,-1.653629239510801,177.36929976288388
2011-05-24,6989.53,7021.98,6968.15,6997.64,0.19645127664693618,176.82547258790103
2011-05-25,6990.89,6990.89,6932.82,6950.18,-0.6782286599482101,178.7158030439499
2011-05-26,6969.09,7013.99,6965.31,7007.51,0.8248707227726415,176.43556698456368
2011-05-27,7023.57,7104.82,7023.57,7097.94,1.290472650056862,172.91369045103227
2011-05-30,7111.68,7149.55,7098.23,7120.34,0.31558452170630247,172.05512658103405
2011-05-31,7129.02,7237.28,7129.02,7233.85,1.5941654471556266,167.78617195545937
2011-06-01,7240.14,7284.81,7240.14,7275.98,0.5824007962564881,166.2356136218077
2011-06-02,7232.49,7245.7,7200.8,7224.46,-0.7080833097397154,168.13422733325396
2011-06-03,7238.97,7291.32,7171.59,7180.73,-0.6053047563416625,169.76714066675675
2011-06-06,7173.44,7197.57,7134.46,7188.99,0.1150300874702248,169.45718383249942
2011-06-07,7173.71,7237.82,7173.71,7227.6,0.5370712714859893,168.01773756156956
2011-06-08,7215.72,7241.78,7189.43,7200.6,-0.37356798937406843,169.02272032886145
2011-06-09,7200.08,7221.07,7176.56,7193.91,-0.09290892425631858,169.27289888252704
2011-06-10,7194.97,7198.74,7124.4,7151.82,-0.5850782119876441,170.85762784857562
2011-06-13,7145.53,7164.04,7096.78,7156.92,0.07131051956006385,170.66461550499375
2011-06-14,7160.76,7206.08,7160.76,7182.56,0.3582546682092236,169.69840836693325
2011-06-15,7180.88,7181.6,7112.15,7118.06,-0.8980085095007917,172.14226910141247
2011-06-16,7099.69,7114.45,7051.13,7059.97,-0.8160931489759826,174.38147754168924
2011-06-17,7076.43,7083.78,7002.1,7010.89,-0.6951870900301249,176.30229542896836
2011-06-20,7025.36,7025.36,6789.01,6859.34,-2.161637110267034,182.40690795324332
2011-06-21,6876.93,6930.71,6853.8,6867.3,0.11604615021270082,182.07956547697054
2011-06-22,6890.53,6906.15,6832.91,6849.18,-0.2638591586212935,182.82582732531486
2011-06-23,6843.5,6895.43,6809.17,6884.23,0.5117400915146009,181.38586305222225
2011-06-24,6902.89,7067.83,6902.89,7061.3,2.5721104611554413,174.3297976293317
2011-06-27,7037.4,7157.58,7037.4,7135.87,1.0560378400577664,171.46304515076648
2011-06-28,7155.4,7180.47,7111.29,7161.68,0.36169380888384506,170.4847186693625
2011-06-29,7175.82,7228.7,7175.82,7222.92,0.855106623026991,168.1913962774058
2011-06-30,7233.76,7274.85,7232.02,7265.32,0.5870202078937625,166.62624633188904
2011-07-01,7296.61,7322.03,7246.36,7270.1,0.06579200916134731,166.45094290312375
2011-07-04,7301.54,7335.99,7294.48,7316.07,0.63231592412758,164.77671755464343
2011-07-05,7321.45,7321.45,7276.93,7298.02,-0.24671715825571594,165.4315828128725
2011-07-06,7294.34,7328.69,7277.3,7289.89,-0.11140007837742161,165.72760357152166
2011-07-07,7300.7,7409.9,7300.7,7405.24,1.5823284027605355,161.58841577045445
2011-07-08,7406.62,7417.0,7311.41,7322.09,-1.122853546947833,164.55902617968366
2011-07-11,7315.03,7315.85,7258.57,7272.45,-0.6779485092371251,166.3648426596264
2011-07-12,7228.81,7242.23,7142.85,7177.17,-1.3101499494668212,169.9009498172678
2011-07-13,7193.66,7263.12,7193.66,7255.42,1.0902625965387491,166.99005708835602
2011-07-14,7247.53,7334.6,7213.61,7277.46,0.3037729035672676,166.18146990845707
2011-07-15,7303.53,7345.21,7247.69,7261.52,-0.21903246462363635,166.7657735570514
2011-07-18,7268.96,7295.65,7245.33,7255.92,-0.07711884013265058,166.97165900395814
2011-07-19,7258.79,7317.78,7252.37,7300.96,0.6207345174698675,165.32469702614452
2011-07-20,7326.53,7338.77,7226.66,7233.4,-0.9253577611711417,167.8028313103105
2011-07-21,7234.59,7250.6,7189.77,7197.53,-0.49589404705947526,169.13746799249188
2011-07-22,7225.28,7310.72,7225.28,7305.41,1.4988475213024488,165.16307777386893
2011-07-25,7311.47,7376.87,7295.85,7359.61,0.7419159225833916,163.21027880553456
2011-07-26,7365.75,7384.62,7231.26,7245.31,-1.5530714263391587,167.36261112360958
2011-07-27,7258.2,7266.02,7191.64,7223.3,-0.303782722892465,168.17728738942031
2011-07-28,7190.84,7190.84,7140.43,7147.99,-1.0425982584137516,171.00275741851908
2011-07-29,7144.7,7187.7,7103.9,7111.31,-0.5131512495120893,172.40058442115446
2011-08-01,7148.11,7197.91,7108.82,7138.08,0.3764425963711293,171.37899827404567
2011-08-02,7130.58,7130.58,7036.3,7062.27,-1.0620502992401248,174.2921185397896
2011-08-03,7027.89,7027.89,6973.34,7011.32,-0.7214394238679755,176.2853499768945
2011-08-04,7022.21,7062.42,6926.8,6934.19,-1.1000781593195064,179.35851195309044
2011-08-05,6847.48,6847.48,6661.95,6788.67,-2.098586857296947,185.3467615895308
2011-08-08,6685.62,6763.85,6586.87,6676.02,-1.6593824710878557,190.16165320055958
2011-08-09,6552.03,6717.2,6490.92,6614.17,-0.9264501903828992,192.8749941413662
2011-08-10,6711.13,6751.87,6685.1,6724.16,1.6629448592945018,188.08431090277446
2011-08-11,6704.7,6747.34,6684.7,6697.12,-0.4021320135154438,189.24746756814872
2011-08-12,6742.85,6746.04,6617.79,6629.5,-1.0096877463745546,192.1977524700204
2011-08-16,6673.69,6692.2,6540.4,6558.92,-1.0646353420318277,195.3420685112793
2011-08-17,6570.73,6627.24,6523.16,6561.37,0.03735371067188353,195.23178848319787
2011-08-18,6577.88,6581.71,6404.2,6418.92,-2.1710404991640453,201.7836333838091
2011-08-19,6360.56,6360.56,6246.0,6311.34,-1.675982875623938,206.92768889015642
2011-08-22,6315.01,6392.62,6273.38,6386.0,1.1829500549803917,203.33933604760412
2011-08-23,6412.47,6462.27,6350.24,6443.11,0.8943000313184957,200.6506174813095
2011-08-24,6442.81,6481.53,6365.3,6378.4,-1.0043286549507924,203.70077135331746
2011-08-25,6393.25,6412.62,6310.81,6323.83,-0.8555437100213226,206.32148555543083
2011-08-26,6325.93,6351.9,6165.06,6192.03,-2.084179998513558,212.84166904876108
2011-08-29,6248.81,6404.22,6248.81,6391.64,3.2236600920861225,203.07166861713114
2011-08-30,6433.93,6499.61,6404.48,6487.22,1.4953908543034355,198.60633676675064
2011-09-02,6559.2,6566.66,6490.15,6538.08,0.7840030089930616,196.28346548222106
2011-09-05,6503.61,6538.14,6475.7,6526.67,-0.17451606587866042,196.80143166423306
2011-09-06,6514.02,6578.89,6450.56,6571.47,0.6864143583174886,194.7780329210968
2011-09-07,6587.34,6688.53,6587.34,6658.3,1.3213177569098011,190.93387200937175
2011-09-08,6672.82,6706.62,6636.84,6688.68,0.45627262214078534,189.61244969111993
2011-09-09,6695.47,6711.06,6571.74,6582.43,-1.5885047572914202,194.28721611927512
2011-09-12,6533.34,6533.34,6413.43,6443.1,-2.1166955060669124,200.65108410547717
2011-09-13,6472.39,6546.51,6409.71,6440.27,-0.043922956340891606,200.78319697776644
2011-09-14,6455.13,6523.76,6416.32,6510.47,1.0900164123553768,197.53996255262675
2011-09-15,6540.78,6591.69,6475.74,6578.21,1.0404778764052436,194.4760048706259
2011-09-16,6619.75,6647.01,6575.63,6596.34,0.2756068900202413,193.66663937880705
2011-09-19,6579.81,6580.06,6533.3,6543.86,-0.7955927074711155,196.02176696934225
2011-09-20,6550.31,6666.03,6549.95,6656.77,1.7254342238373077,191.0007405994198
2011-09-21,6663.04,6697.95,6641.31,6667.7,0.1641937456153597,190.52371882358236
2011-09-22,6607.09,6607.09,6405.59,6419.49,-3.7225730011848146,201.75683738116268
2011-09-23,6384.54,6424.14,6306.41,6356.36,-0.9834114548040396,204.75382136946303
2011-09-26,6367.08,6367.08,6208.73,6293.39,-0.9906613218886196,207.80310770506833
2011-09-27,6351.82,6454.37,6351.82,6443.12,2.3791628994865865,200.65015085859022
2011-09-28,6476.51,6476.51,6383.06,6404.19,-0.6042103825475875,202.47775284618353
2011-09-29,6390.22,6477.59,6357.05,6464.65,0.9440694295453467,199.64885956702994
2011-09-30,6440.59,6483.91,6369.39,6385.76,-1.22032902013256,203.35073663902185
2011-10-03,6338.96,6338.96,6247.18,6274.53,-1.741844353686961,208.72830315577426
2011-10-04,6256.88,6300.95,6144.62,6177.55,-1.5456137750556542,213.5749609473011
2011-10-05,6202.91,6229.13,6135.65,6143.55,-0.5503800050181695,215.31036615637538
2011-10-07,6248.98,6329.76,6248.98,6281.88,2.25162975803892,208.36708119225455
2011-10-10,6289.63,6395.03,6279.82,6385.93,1.6563512833737803,203.34266113158145
2011-10-11,6414.14,6469.03,6382.73,6394.14,0.12856388967621424,202.9531727487981
2011-10-12,6422.78,6540.3,6422.72,6532.64,2.166045785672499,196.5301930000735
2011-10-13,6554.06,6580.4,6502.37,6511.65,-0.3213096083666156,197.48604424377848
2011-10-14,6498.75,6575.41,6498.39,6567.08,0.8512435404236962,194.9750878624899
2011-10-17,6588.69,6600.87,6524.84,6552.5,-0.22201648221127357,195.63143838229684
2011-10-18,6500.17,6500.17,6431.62,6458.31,-1.4374666157954907,199.94301914897238
2011-10-19,6490.72,6575.79,6490.72,6568.95,1.713141673286045,194.89111654069524
2011-10-20,6525.88,6525.88,6459.97,6515.68,-0.8109362987996471,197.30204675490506
2011-10-21,6524.79,6550.59,6450.52,6461.12,-0.8373646342361818,199.81257119508692
2011-10-24,6516.18,6565.29,6486.8,6497.97,0.5703345549997518,198.1123335441684
2011-10-25,6515.94,6603.13,6475.37,6583.83,1.3213357402388715,194.22463824248197
2011-10-26,6604.35,6630.77,6604.35,6614.04,0.4588514588013348,192.88075064559632
2011-10-28,6707.5,6794.05,6707.5,6782.19,2.5423190667126283,185.61939432543176
2011-10-31,6781.89,6796.79,6748.68,6763.26,-0.27911338373002303,186.41882760680497
2011-11-01,6723.25,6758.23,6670.92,6695.18,-1.0066151530474965,189.33128011494836
2011-11-02,6659.97,6738.65,6659.97,6693.54,-0.024495233884680445,189.40216985332125
2011-11-03,6686.62,6718.75,6641.84,6706.1,0.18764360861367457,188.86014225854072
2011-11-04,6755.13,6787.42,6714.71,6742.08,0.5365264460714725,187.31860197446485
2011-11-08,6747.99,6768.54,6708.91,6742.52,0.006526175898247111,187.29985228074958
2011-11-09,6761.46,6769.95,6646.94,6655.75,-1.2869075657172768,191.04533673890995
2011-11-11,6616.35,6633.75,6559.94,6585.87,-1.0499192427600224,194.13350096494466
2011-11-14,6624.22,6650.47,6531.76,6538.17,-0.7242778858373988,196.27938704561063
2011-11-15,6528.6,6546.37,6406.89,6418.25,-1.8341523698527262,201.81513652475363
2011-11-16,6415.81,6415.81,6318.44,6368.99,-0.7674989288357414,204.14948052987992
2011-11-17,6363.2,6377.19,6240.4,6253.96,-1.8060948439234448,209.74374636230488
2011-11-18,6234.62,6234.62,6137.49,6214.08,-0.6376759685063571,211.731583758175
2011-11-21,6195.87,6195.87,6055.86,6068.66,-2.3401694217004,219.20143820876436
2011-11-22,6080.49,6147.37,6064.85,6101.74,0.5450956224273495,217.47091813154938
2011-11-23,6078.93,6078.93,5917.05,5972.48,-2.1184121250659715,224.34181445563652
2011-11-24,5976.2,6051.86,5899.25,6039.99,1.1303512108872704,220.7165905903818
2011-11-25,6021.34,6074.77,5989.44,6008.93,-0.5142392619855274,222.37436615171083
2011-11-28,6057.04,6170.05,6057.04,6165.48,2.605289128014454,214.18883850081426
2011-11-29,6177.86,6185.12,6091.95,6105.72,-0.969267599602941,217.2639754197703
2011-11-30,6072.36,6136.5,6050.67,6117.0,0.1847447966824456,216.67892757887853
2011-12-01,6226.6,6309.82,6204.0,6224.6,1.759032205329425,211.20473604729622
2011-12-02,6226.2,6368.22,6208.9,6357.37,2.132988465122243,204.70540490800443
2011-12-05,6348.94,6370.2,6318.68,6351.7,-0.0891878245249278,204.97740762315598
2011-12-07,6358.52,6416.65,6351.24,6369.78,0.28464820441771455,204.11175896184795
2011-12-08,6357.03,6362.64,6217.0,6236.09,-2.0988165996313812,210.6313411127806
2011-12-09,6181.33,6208.56,6128.05,6151.79,-1.3518085851871975,214.8880244611731
2011-12-12,6186.15,6195.71,6013.42,6024.15,-2.074843257003256,221.55988811699578
2011-12-13,6001.23,6074.95,5978.42,6050.54,0.43807010117611345,220.15737438311294
2011-12-14,6042.35,6091.8,5988.33,5998.32,-0.8630634621042077,222.94459115218928
2011-12-15,5963.12,5995.4,5895.3,5974.13,-0.40327958495044447,224.2522342165303
2011-12-16,5983.73,6049.35,5836.52,5855.86,-1.9797024838763222,230.8011120484438
2011-12-19,5842.27,5842.27,5728.74,5787.7,-1.1639622531959382,234.69685712804744
2011-12-20,5802.21,5813.61,5683.02,5694.35,-1.612903225806439,240.18369085145798
2011-12-21,5772.15,5861.83,5753.05,5845.99,2.6629905081352545,231.35961573659895
2011-12-22,5813.14,5905.67,5784.18,5900.03,0.9243943284199974,228.32460173931318
2011-12-23,5913.48,5940.59,5856.02,5877.83,-0.37626927320708603,229.56465226112357
2011-12-26,5889.79,5955.33,5889.22,5946.14,1.1621635875824987,225.77857231750343
2011-12-27,5950.42,5975.21,5884.73,5908.85,-0.627129532772519,227.83451940732968
2011-12-28,5904.26,5908.67,5831.77,5851.48,-0.9709165065960534,231.04872613424297
2011-12-29,5833.71,5849.18,5789.58,5797.68,-0.9194255128616935,234.1207172524182
2011-12-30,5808.32,5843.84,5754.45,5778.68,-0.3277172938140782,235.21928883412818
2012-01-02,5797.33,5806.28,5734.21,5785.83,0.12373067897857304,234.80503229441584
2012-01-03,5816.21,5950.73,5816.21,5942.39,2.7059211902181746,225.98415788933406
2012-01-04,5949.35,5974.02,5915.49,5934.43,-0.13395283715811335,226.4214086272818
2012-01-05,5937.02,5972.83,5915.65,5934.77,0.005729278127808435,226.40270810831757
2012-01-06,5917.19,5974.66,5866.46,5934.4,-0.006234445479791351,226.4230587759504
2012-01-07,5939.84,5947.37,5933.39,5942.19,0.13126853599352284,225.99512974172825
2012-01-09,5940.69,5964.2,5892.15,5947.54,0.0900341456601117,225.70188683052152
2012-01-10,5967.97,6087.6,5967.97,6080.88,2.241935321157995,218.55997816105562
2012-01-11,6094.62,6130.53,6080.06,6110.26,0.48315375406191574,217.02824429729665
2012-01-12,6096.95,6140.36,6065.63,6097.16,-0.21439349553047382,217.7093925696554
2012-01-13,6123.24,6185.85,6114.36,6146.5,0.8092292149131763,215.15903359635567
2012-01-16,6128.18,6161.57,6102.21,6155.78,0.15098023265271987,214.683923077173
2012-01-17,6177.2,6273.84,6177.2,6258.4,1.6670511291826617,209.52399974434363
2012-01-18,6267.79,6279.7,6211.42,6227.93,-0.48686565256294,211.0383385811979
2012-01-19,6260.36,6316.54,6260.36,6311.34,1.3392892983703941,206.92768889015642
2012-01-20,6336.58,6365.32,6297.46,6344.09,0.5189072368150027,205.34324071695073
2012-01-23,6329.1,6373.82,6328.72,6346.06,0.031052522899277513,205.24845337106802
2012-01-24,6359.87,6460.64,6350.18,6444.56,1.5521441650409917,200.58297230532415
2012-01-25,6463.67,6508.92,6461.88,6497.43,0.820381841429052,198.13710959564014
2012-01-27,6526.12,6562.06,6513.94,6554.58,0.8795785410539159,195.53762407354856
2012-01-30,6531.03,6531.03,6403.91,6417.22,-2.0956338926368945,201.86357955625644
2012-01-31,6442.5,6562.69,6442.5,6549.31,2.058367953724516,195.77543283185554
2012-02-01,6545.14,6611.77,6522.13,6605.0,0.8503185831789883,193.28160484481452
2012-02-02,6639.49,6680.85,6594.42,6650.48,0.6885692657077946,191.27596805042643
2012-02-03,6655.08,6727.12,6643.75,6717.47,1.0072957139935834,188.37121713978627
2012-02-06,6754.02,6822.06,6738.14,6779.41,0.9220733401116732,185.736516894538
2012-02-07,6807.07,6821.59,6719.88,6738.02,-0.6105251046919946,187.49172605602234
2012-02-08,6742.83,6820.54,6737.98,6788.91,0.7552663838931828,185.33667407580893
2012-02-09,6775.19,6858.14,6771.45,6847.44,0.8621413452233107,182.89769607327702
2012-02-10,6845.67,6889.36,6779.49,6825.15,-0.32552311520801513,183.82160099045444
2012-02-13,6828.29,6865.96,6797.72,6839.78,0.21435426327627294,183.21451859562737
2012-02-14,6838.46,6887.89,6834.74,6878.82,0.5707785922939079,181.6071651824005
2012-02-15,6916.97,7033.13,6916.97,7023.11,2.097598134563783,175.82153775179373
2012-02-16,7013.33,7044.13,6984.03,7032.08,0.12772119474135923,175.4697045539869
2012-02-17,7077.57,7146.24,7052.79,7076.99,0.6386446115516309,173.72159632838256
2012-02-21,7080.22,7145.4,7080.22,7129.67,0.7443842650618482,171.69911089854088
2012-02-22,7144.99,7166.28,6940.96,6960.61,-2.3712177421956526,178.29816639633597
2012-02-23,6951.51,6991.69,6885.26,6933.15,-0.3945056539584879,179.40041683794524
2012-02-24,6942.31,6989.49,6842.96,6871.91,-0.8832925870635999,181.89033325523764
2012-02-27,6880.01,6880.01,6664.76,6678.83,-2.809699195711235,190.03957279942748
2012-02-28,6733.72,6840.72,6720.76,6831.83,2.290820398183513,183.54408701621674
2012-02-29,6898.92,6939.7,6810.54,6857.28,0.3725209790056194,182.49174599841336
2012-03-01,6844.63,6844.63,6766.39,6809.48,-0.6970693919454929,184.47473228499095
2012-03-02,6836.27,6874.37,6786.32,6821.64,0.17857457544483424,183.96763828053076
2012-03-03,6826.9,6838.72,6824.31,6827.8,0.0903008660674054,183.71144438911506
2012-03-05,6807.03,6807.03,6716.05,6732.47,-1.3962037552359474,187.72872363337677
2012-03-06,6697.43,6851.08,6646.72,6661.39,-1.055778934031637,190.79891734307702
2012-03-07,6635.39,6682.01,6594.52,6651.12,-0.15417202715950484,191.24794019653834
2012-03-09,6730.09,6800.49,6730.09,6793.45,2.139940340874924,185.14598620730266
2012-03-12,6838.04,6859.31,6798.65,6838.03,0.6562203298765779,183.2869993258292
2012-03-13,6887.91,6933.0,6887.56,6922.46,1.2347123367402624,179.8318805742467
2012-03-14,6997.7,7001.32,6931.15,6961.43,0.5629501651147173,178.2653851292048
2012-03-15,6953.12,6953.12,6836.87,6858.29,-1.481592144142807,182.45014427794683
2012-03-16,6866.66,6932.96,6765.23,6775.79,-1.202923760879171,185.889173070594
2012-03-19,6796.42,6796.42,6675.0,6697.01,-1.1626688548493913,189.25221852737266
2012-03-20,6698.24,6749.47,6673.44,6726.66,0.4427348921384189,187.97724279211377
2012-03-21,6722.51,6853.95,6712.01,6844.85,1.7570384113363868,183.0047407905213
2012-03-22,6842.24,6879.66,6661.51,6679.49,-2.415830880150782,190.01091400690774
2012-03-23,6708.88,6771.25,6666.17,6737.92,0.8747673849350823,187.4959928286474
2012-03-26,6729.12,6729.12,6611.3,6619.91,-1.751430708586632,192.62104771817138
2012-03-27,6683.31,6717.2,6624.7,6676.94,0.8614920746656596,190.1216725026734
