units,epochs,batch_size,layers,direction,root_mean_squared_error,mean_absolute_error,mean_squared_error,rsquared_adj
100,25,32,3,0.48295454545454547,0.017452563065114144,0.012315369447703782,0.00030459195754178637,-0.03841516413946722
50,100,25,3,0.48977272727272725,0.01783764853639138,0.012803180874340571,0.0003181817053078255,-0.0847453439346757
100,25,48,3,0.4863636363636364,0.01738054130509657,0.012236400033042343,0.0003020832160581679,-0.02986236051155866
100,25,64,3,0.48977272727272725,0.01735648580450289,0.012126792747812549,0.00030124759948191033,-0.02701357575967256
100,50,25,3,0.49318181818181817,0.017539526310471298,0.012469234878190284,0.0003076349831957149,-0.04878944982122646
100,50,32,3,0.4943181818181818,0.01752536782502057,0.012356011167905934,0.0003071385174022662,-0.04709689821036234
100,50,48,3,0.4909090909090909,0.01741068573135871,0.012241111620619074,0.00030313197763613773,-0.033437799386963896
100,50,64,3,0.4863636363636364,0.017560944517823324,0.012343840504544635,0.00030838677235806906,-0.05135245008139311
100,75,32,3,0.47954545454545455,0.01758093249189095,0.012462174705630604,0.0003090891872844269,-0.053747123653652196
100,75,48,3,0.49204545454545456,0.01747413719201443,0.012264196717850078,0.00030534547060534197,-0.040984041525095494
100,75,64,3,0.5,0.017530494047387737,0.012261875280976524,0.0003073182215454969,-0.04770954573032782
100,75,25,3,0.48068181818181815,0.017793903633888195,0.012737632587820024,0.0003166230065320995,-0.07943142672523185
100,100,64,3,0.5125,0.017464056869144498,0.01214200571813942,0.0003049932823287131,-0.03978336094890711
100,100,48,3,0.5011363636363636,0.017638428091295184,0.01246711151114283,0.000311114145531791,-0.06065061305561259
100,100,32,3,0.48068181818181815,0.017848770448380808,0.012760957313667614,0.000318578606518992,-0.08609845988582188
100,100,25,3,0.4818181818181818,0.017853586486855273,0.012828139163112956,0.0003187505504436212,-0.08668465126184377
