units,epochs,batch_size,layers,direction,root_mean_squared_error,mean_absolute_error,mean_squared_error,rsquared_adj
50,75,25,3,0.484375,0.053605404392657735,0.016244701412639704,0.002873539380100369,-0.019982177277069857
50,75,64,3,0.4951923076923077,0.05365312779765685,0.016194784174241545,0.0028786581224716987,-0.021799109393951577
50,75,48,3,0.49759615384615385,0.053695601462758376,0.0162124313673439,0.0028832176164473792,-0.023417532522168605
50,75,32,3,0.4987980769230769,0.053466498405354904,0.016155470310345324,0.002858666451729818,-0.014702931073960368
50,100,64,3,0.47716346153846156,0.05355564698217227,0.016211577608109966,0.0028682073236790577,-0.018089527899916247
50,100,48,3,0.47716346153846156,0.053784086523673134,0.016350804475322986,0.0028927279631859584,-0.026793294218789843
50,100,25,3,0.49278846153846156,0.05336737004672137,0.0161013964136867,0.002848076185703693,-0.010943844745067377
50,100,32,3,0.4879807692307692,0.05354109629886079,0.016218394919226338,0.002866648992883884,-0.01753638787741063
100,25,25,3,0.4831730769230769,0.05363373979657865,0.016020869927999656,0.002876578044567104,-0.021060771717173354
100,25,32,3,0.49158653846153844,0.05367199310855868,0.016018187913315496,0.00288068284424517,-0.022517798038759418
100,25,64,3,0.48677884615384615,0.0539053570779027,0.016169004691714506,0.002905787521696195,-0.03142887256366822
100,25,48,3,0.49278846153846156,0.05354005238312249,0.01606015943693588,0.0028665372091875,-0.01749670950069815
100,50,32,3,0.484375,0.053362407873090295,0.016033682145817102,0.0028475465740140492,-0.010755855505019118
100,50,25,3,0.49038461538461536,0.053688520910633156,0.016170448690639442,0.0028824572775714933,-0.023147645111727844
100,50,64,3,0.4855769230769231,0.05382332576107915,0.01617795831855011,0.0028969503959832463,-0.028292075209163325
100,50,48,3,0.4855769230769231,0.053910173328856226,0.01611490164800419,0.0029063067883473214,-0.031613189762545346
100,75,64,3,0.484375,0.05385559978823884,0.016210187957017633,0.0029004256285509516,-0.029525632440186245
100,75,32,3,0.4879807692307692,0.053518888764859295,0.01624185706872842,0.0028642714546253827,-0.016692464642441562
100,75,48,3,0.4831730769230769,0.05360440287305189,0.01615207703929201,0.0028734320073764536,-0.01994406460477527
100,75,25,3,0.4879807692307692,0.053442134362665476,0.016201187086354228,0.00285606172523719,-0.013778365843513107
100,100,64,3,0.4855769230769231,0.05372249342354913,0.016296558631027136,0.0028861062996432796,-0.024442890098968162
100,100,48,3,0.47716346153846156,0.05354388706654804,0.016256860330018955,0.0028669478421952505,-0.017642466455416672
100,100,32,3,0.4951923076923077,0.053408053352183266,0.016217423547425728,0.0028524201628696544,-0.012485768728592195
100,100,25,3,0.49278846153846156,0.05346294626411155,0.01641552889756479,0.002858286623239279,-0.014568108390319745
