accuracy,confusion matrix,f1_score,mean_absolute_error,mean_squared_error,metric,n_neighbors,precision,recall,root_mean_squared_error,rsquared_adj,security id,threshold,weights
0.8273195876288659,"[[639   1]
 [133   3]]",0.04285714285714286,0.17268041237113402,0.17268041237113402,euclidean,18.0,0.75,0.022058823529411766,0.41554832735932656,-0.19466911764705874,501425,0.02,distance
0.8943298969072165,"[[693   6]
 [ 76   1]]",0.02380952380952381,0.1056701030927835,0.1056701030927835,euclidean,2.0,0.14285714285714285,0.012987012987012988,0.32506938196757856,-0.18224550842576548,501425,0.03,uniform
0.8737113402061856,"[[678  57]
 [ 41   0]]",0.0,0.12628865979381443,0.12628865979381443,euclidean,1.0,0.0,0.0,0.35537115779676665,-1.5235772357723585,501425,0.04,uniform
0.9265463917525774,"[[719  35]
 [ 22   0]]",0.0,0.07345360824742268,0.07345360824742268,euclidean,1.0,0.0,0.0,0.2710232614507889,-1.6665059078852185,501425,0.05,uniform
0.990979381443299,"[[769   6]
 [  1   0]]",0.0,0.00902061855670103,0.00902061855670103,euclidean,1.0,0.0,0.0,0.09497693697262,-6.009032258064517,501425,0.1,uniform
0.6683804627249358,"[[520   2]
 [256   0]]",0.0,0.33161953727506427,0.33161953727506427,manhattan,51.0,0.0,0.0,0.5758641656459137,-0.5020653735632181,532899,0.01,distance
0.8097686375321337,"[[630   5]
 [143   0]]",0.0,0.19023136246786632,0.19023136246786632,euclidean,6.0,0.0,0.0,0.43615520456354334,-0.2680359011067672,532899,0.02,uniform
0.8868894601542416,"[[690   2]
 [ 86   0]]",0.0,0.11311053984575835,0.11311053984575835,euclidean,5.0,0.0,0.0,0.33631910419385685,-0.1504234440112917,532899,0.03,uniform
0.9087403598971723,"[[704  25]
 [ 46   3]]",0.07792207792207792,0.09125964010282776,0.09125964010282776,euclidean,1.0,0.10714285714285714,0.061224489795918366,0.30209210533019193,-0.5463732818230176,532899,0.04,uniform
0.9344473007712082,"[[726  19]
 [ 32   1]]",0.03773584905660378,0.06555269922879177,0.06555269922879177,manhattan,1.0,0.05,0.030303030303030304,0.2560326136037981,-0.6139109212934717,532899,0.05,uniform
0.9948586118251928,"[[774   3]
 [  1   0]]",0.0,0.005141388174807198,0.005141388174807198,euclidean,1.0,0.0,0.0,0.07170347393820747,-3.0051480051480057,532899,0.1,uniform
0.5966981132075472,"[[251   4]
 [167   2]]",0.022857142857142854,0.4033018867924528,0.4033018867924528,euclidean,53.0,0.3333333333333333,0.011834319526627219,0.6350605378957607,-0.6824225548207457,537291,0.01,uniform
0.7429245283018868,"[[311   9]
 [100   4]]",0.06837606837606838,0.25707547169811323,0.25707547169811323,euclidean,15.0,0.3076923076923077,0.038461538461538464,0.5070261055390671,-0.38870192307692286,537291,0.02,distance
0.8207547169811321,"[[347  13]
 [ 63   1]]",0.02564102564102564,0.1792452830188679,0.1792452830188679,manhattan,4.0,0.07142857142857142,0.015625,0.42337369193050706,-0.398611111111111,537291,0.03,uniform
0.8844339622641509,"[[373  11]
 [ 38   2]]",0.07547169811320756,0.11556603773584906,0.11556603773584906,manhattan,4.0,0.15384615384615385,0.05,0.33995005182504245,-0.3526041666666666,537291,0.04,distance
