Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Rate,% Return of Company,Close Price of SP500,% Return of SP500,Beta,% YTD of Company,% YTD of SP500,Alpha,Dividend Value,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Upper Band,Lower Band,Band Area,Unix Date,Next Day Open Price,Next Day High Price,Next Day Low Price,Next Day Close Price,Open Price GR,High Price GR,Low Price GR,Close Price GR,Next Day Open Price GR,Next Day High Price GR,Next Day Low Price GR,Next Day Close Price GR,WAP GR,No.of Shares GR,No. of Trades GR,Total Turnover (Rs.) GR,Deliverable Quantity GR,% Deli. Qty to Traded Qty GR,Spread High-Low GR,Spread Close-Open GR,Alpha GR,Beta GR,CP % LV 7 days,CP % HV 7 days,CP % BA 7 days,CP % LV 30 days,CP % HV 30 days,CP % BA 30 days,CP % LV 90 days,CP % HV 90 days,CP % BA 90 days,CP % LV 180 days,CP % HV 180 days,CP % BA 180 days,CP % LV 365 days,CP % HV 365 days,CP % BA 365 days,Sequential Increase,Sequential Decrease,Sequential Increase %,Sequential Decrease %,Max Inc % in 90 days,Max Dec % in 90 days,Min Inc % in 90 days,Min Dec % in 90 days,Avg Inc % in 90 days,Avg Dec % in 90 days,Max Inc % in 180 days,Max Dec % in 180 days,Min Inc % in 180 days,Min Dec % in 180 days,Avg Inc % in 180 days,Avg Dec % in 180 days,Max Inc % in 365 days,Max Dec % in 365 days,Min Inc % in 365 days,Min Dec % in 365 days,Avg Inc % in 365 days,Avg Dec % in 365 days,Revenue GR,Income GR,Expenditure GR,Net Profit GR,EPS GR
2015-08-05,1382.6,1398.7,1365.05,1369.8,1382.4497041420127,3211.0,406.0,4439046.0,1102.0,34.32,33.65,-12.8,0.08,-0.5409330186966765,11362.72,0.6784421614102198,0.2758278191672572,-12.118557453642865,75.03141853359057,-32.87224377125549,0.0,19689.7,19694.9,-18491.3,587.4,2.77,2015,44254.0,44509.70000000001,-40932.3,2003.8,0.0,85819.4,86484.6,-80103.3,3588.6,0.0,176691.6,179551.9,-165758.80000000002,7522.7,0.0,494.51263537906135,1452.65,1384.95,-67.70000000000005,1438713000.0,1390.0,1396.7,1369.0,1377.25,-0.0017328519855596325,0.007128456221198222,0.011148148148148114,0.009172284230301725,0.0053522349197165425,-0.0014298991921069563,0.0028936668986484348,0.0054387501825084285,0.010871156801118659,-0.5603176776667123,-0.5643776824034334,-0.5555378221979473,-0.2559081701553005,0.6923076923076922,-0.13273195876288657,-0.5370705244122965,0.01637871978793855,0.0024437839837359167,1.1435011269722013,0.9969795116270606,7.7807441067878464,1.2581400688863376,0.9969795116270606,4.802945301542776,1.3961168017122765,0.9969795116270606,3.487270875763747,2.913538232478996,0.9969795116270606,1.5156007966364238,3.0446765947988443,0.9969795116270606,1.4823873167036414,0,2,-0.005559767500631824,-0.0057360682519514185,0.027594231808170066,0.12101035267837958,-0.11490057412265686,-0.01703431372549012,-0.008289285931931602,0.034775511662058424,0.05160352502952662,0.15863783687785807,-0.1483928571428572,-0.004159548391888813,-0.007228626911400139,0.044650784119204784,0.05604791388450488,0.4852771362586606,-0.007922218221101868,-0.04487753882915183,0.014439176104139542,9.295088494798262e-05,-0.1880904371348103,-0.19147005817175652,-0.16182943136232808,-0.5460587326120556,0
2015-08-06,1390.0,1396.7,1369.0,1377.25,1381.135578583765,3474.0,662.0,4798065.0,938.0,27.0,27.7,-12.75,0.04,-0.5559767500631807,11386.34,0.20787276285960665,0.27576420163146026,-12.593937193683068,74.66833064883009,-33.213759214146336,0.0,19689.7,19694.9,-18491.3,587.4,2.77,2015,44254.0,44509.70000000001,-40932.3,2003.8,0.0,85819.4,86484.6,-80103.3,3588.6,0.0,176691.6,179551.9,-165758.80000000002,7522.7,0.0,497.202166064982,1452.65,1384.95,-67.70000000000005,1438799400.0,1388.0,1405.0,1380.0,1384.95,0.0053522349197165425,-0.0014298991921069563,0.0028936668986484348,0.0054387501825084285,-0.0014388489208633094,0.005942578936063546,0.008035062089116142,0.005590851334180465,-0.0009505774816330896,0.08190594830270943,0.6305418719211823,0.08087751287100878,-0.14882032667876588,-0.21328671328671328,-0.17682020802377413,-0.0039062500000000555,0.010389173470095669,-0.00023064220276616145,1.1461800932090547,1.0,7.840876743524049,1.2649827784156142,1.0,4.773830155979203,1.403709932222392,1.0,3.4770260035344607,2.887921996225624,1.0,1.529682901094019,3.0612358301844855,1.0,1.4851458456893298,0,1,0.011392266403768312,-0.011263944546734636,0.027594231808170066,0.0,-0.11490057412265686,-0.02685323735188241,-0.008190877811692478,-0.01000948239022858,0.05160352502952662,0.12101035267837958,-0.11490057412265686,-0.0321370789822033,-0.005659032519727334,0.014609924800426291,0.033915636983383006,0.4852771362586606,-0.047488776655443196,-0.04487753882915183,-0.00037992648385347486,0.00015583310997299365,-0.1880904371348103,-0.19147005817175652,-0.16182943136232808,-0.5460587326120556,0
2015-08-07,1388.0,1405.0,1380.0,1384.95,1393.6203177093548,5099.0,607.0,7106070.0,2042.0,40.05,25.0,-3.05,0.06,1.1392266403768223,11358.74,-0.24239571275757044,0.2751583521534608,-13.079894581031814,75.09274796324243,-33.78578186814355,0.0,19689.7,19694.9,-18491.3,587.4,2.77,2015,44254.0,44509.70000000001,-40932.3,2003.8,0.0,85819.4,86484.6,-80103.3,3588.6,0.0,176691.6,179551.9,-165758.80000000002,7522.7,0.0,499.98194945848365,1452.65,1384.95,-67.70000000000005,1438885800.0,1379.05,1393.85,1362.0,1369.35,-0.0014388489208633094,0.005942578936063546,0.008035062089116142,0.005590851334180465,-0.00644812680115277,-0.007935943060498286,-0.013043478260869565,-0.011263944546734636,0.009039473980093873,0.46776050662061025,-0.08308157099697885,0.48102828952921645,1.1769722814498933,0.4833333333333332,-0.09747292418772562,-0.7607843137254902,0.017222460436022588,-0.0021969837796754375,1.1323739830750992,1.0,8.554354539839402,1.2720551090700345,1.0,4.675725860904794,1.41155786576976,1.0,3.4297919762258537,2.559981515711645,1.0,1.6410332365661473,3.0783507446099136,1.0,1.4811507406021067,4,0,0.05970438012691523,-0.010223828823894549,0.02707296345756954,0.06822422640335873,-0.030122905027933,-0.03992611537368579,-0.0033128839890936845,-0.0013580121220844756,0.05160352502952662,0.0,-0.11490057412265686,-0.04907127429805612,-0.005177827304220612,-0.012340212264595906,0.0,0.4852771362586606,-0.3267249757045676,-0.04487753882915183,-0.017700582895334466,0.00019488816705624367,-0.1880904371348103,-0.19147005817175652,-0.16182943136232808,-0.5460587326120556,0
2015-08-10,1379.05,1393.85,1362.0,1369.35,1374.697145405887,2242.0,326.0,3082071.0,906.0,40.41,31.85,-9.7,0.12,1.0329435201239523,11311.96,-0.4118414542458093,0.27492793339364624,-12.089677584255295,75.81683457155084,-33.020851877452486,0.0,19689.7,19694.9,-18491.3,587.4,2.77,2015,44254.0,44509.70000000001,-40932.3,2003.8,0.0,85819.4,86484.6,-80103.3,3588.6,0.0,176691.6,179551.9,-165758.80000000002,7522.7,0.0,494.3501805054152,1452.65,1369.35,-83.3000000000002,1439145000.0,1381.35,1384.8,1352.1,1355.35,-0.00644812680115277,-0.007935943060498286,-0.013043478260869565,-0.011263944546734636,0.0016678148000434754,-0.006492807690927973,-0.007268722466960419,-0.010223828823894549,-0.013578427397335214,-0.5603059423416357,-0.46293245469522243,-0.5662762961805893,-0.5563173359451518,0.008988764044943807,0.2740000000000001,2.180327868852459,-0.022640588685393554,-0.0008374042002041279,1.0646477997201056,0.9887360554532654,13.866835443037974,1.2577267508610792,0.9887360554532654,4.6230587440918285,1.3956581562452224,0.9887360554532654,3.3911589895988103,2.5311460258780034,0.9887360554532654,1.6225487291901177,3.0436763725272282,0.9887360554532654,1.4644671407946097,3,0,0.048870143940566366,-0.020621979562474503,0.0,0.06822422640335873,-0.06386695294588594,-0.03992611537368579,-0.015012922943503227,-0.0012952093715981185,0.0,0.4852771362586606,-0.3267249757045676,-0.03992611537368579,-0.022087039505303947,0.004948267436478928,0.4222763732358615,0.0,-0.2672484148408563,-0.29690177041690463,-0.003722902064989629,-0.01475172215328421,-0.1880904371348103,-0.19147005817175652,-0.16182943136232808,-0.5460587326120556,0
2015-08-11,1381.35,1384.8,1352.1,1355.35,1362.4470175438596,2850.0,436.0,3882974.0,1020.0,35.79,32.7,-26.0,0.1,2.105620009040221,11218.63,-0.8250559584722761,0.27391059637205045,-11.18161360534179,77.27948956334242,-32.421893619327356,0.0,19689.7,19694.9,-18491.3,587.4,2.77,2015,44254.0,44509.70000000001,-40932.3,2003.8,0.0,85819.4,86484.6,-80103.3,3588.6,0.0,176691.6,179551.9,-165758.80000000002,7522.7,0.0,489.2960288808664,1452.65,1355.35,-97.30000000000021,1439231400.0,1356.0,1356.0,1325.0,1327.4,0.0016678148000434754,-0.006492807690927973,-0.007268722466960419,-0.010223828823894549,-0.01835161255293728,-0.020797227036395114,-0.020042896235485476,-0.020621979562474503,-0.008911146649984925,0.2711864406779661,0.3374233128834356,0.259858711885612,0.12582781456953643,-0.11432813659985147,0.026687598116169588,1.6804123711340209,-0.018138788797696478,-0.00370037707350438,1.0537630228580313,0.9786273872702985,13.72506329113924,1.2448679678530423,0.9786273872702985,4.575793382849425,1.381389186159099,0.9786273872702985,3.356488360574541,2.505268022181146,0.9786273872702985,1.6059600687244504,3.0125583462991776,0.9786273872702985,1.4494946794289074,2,0,0.027240365268534315,-0.030849781527798735,0.027594231808170066,0.0,-0.11490057412265686,-0.02685323735188241,-0.00806035675104183,-0.010250124726300328,0.04490540232505139,0.0,-0.11490057412265686,-0.04297556719022697,-0.005808731219040026,-0.011541710916042421,0.0,0.4852771362586606,-0.3267249757045676,-0.04487753882915183,-0.01789905344041489,2.923137559249874e-05,-0.1880904371348103,-0.19147005817175652,-0.16182943136232808,-0.5460587326120556,0
2015-08-12,1356.0,1356.0,1325.0,1327.4,1334.2154963680389,3717.0,565.0,4959279.0,1275.0,34.3,31.0,-28.6,0.1,3.1831785145167046,11034.29,-1.6431596371392798,0.27381505342072826,-9.311435889709221,80.24113921240061,-31.355286204350715,0.0,19689.7,19694.9,-18491.3,587.4,2.77,2015,44254.0,44509.70000000001,-40932.3,2003.8,0.0,85819.4,86484.6,-80103.3,3588.6,0.0,176691.6,179551.9,-165758.80000000002,7522.7,0.0,479.20577617328524,1452.65,1331.5,-121.15000000000008,1439317800.0,1340.95,1375.25,1284.2,1286.45,-0.01835161255293728,-0.020797227036395114,-0.020042896235485476,-0.020621979562474503,-0.011098820058997016,0.014196165191740414,-0.030792452830188645,-0.030849781527798735,-0.020721188282767037,0.3042105263157895,0.2958715596330275,0.2771857344396331,0.25,-0.041631740709695504,-0.05198776758409794,0.10000000000000006,-0.03289775197895333,-0.0003488107162981622,1.0,0.9584461532907326,23.065160729800194,1.1949945984875767,0.9584461532907326,4.841874886011307,1.3529022065943028,0.9584461532907326,3.2872709262010895,2.4536044362292055,0.9584461532907326,1.5728419930090645,2.9504334296510337,0.9584461532907326,1.4196032297738088,1,0,-0.00444977557653614,0.004469664580823195,0.0,0.06822422640335873,-0.06386695294588594,-0.03992611537368579,-0.015480255012527613,-0.0024297739357358396,0.0,0.4852771362586606,-0.3267249757045676,-0.03992611537368579,-0.022103662077873728,0.004107145556078322,0.4222763732358615,0.15863783687785807,-0.2672484148408563,-0.007272139625080802,-0.003774370987256292,0.029129892992831124,-0.1880904371348103,-0.19147005817175652,-0.16182943136232808,-0.5460587326120556,0
2015-08-13,1340.95,1375.25,1284.2,1286.45,1310.2633425939466,6839.0,903.0,8960891.0,2571.0,37.59,91.05,-54.5,0.1,-0.4449775576536141,11022.58,-0.10612372884889476,0.27376557436905663,-6.42465700182674,80.43262103790585,-28.5169631408408,0.0,19689.7,19694.9,-18491.3,587.4,2.77,2015,44254.0,44509.70000000001,-40932.3,2003.8,0.0,85819.4,86484.6,-80103.3,3588.6,0.0,176691.6,179551.9,-165758.80000000002,7522.7,0.0,464.4223826714802,1452.65,1331.5,-121.15000000000008,1439404200.0,1299.45,1309.15,1275.15,1292.2,-0.011098820058997016,0.014196165191740414,-0.030792452830188645,-0.030849781527798735,-0.030948208359744957,-0.04806398836575162,-0.007047188911384484,0.004469664580823195,-0.01795223773018234,0.839924670433145,0.5982300884955752,0.8068939053439018,1.016470588235294,0.09591836734693897,1.9370967741935483,0.9055944055944055,-0.09052135722862839,-0.00018070245245283768,1.0,0.9288782988555544,13.06040609137056,1.150207876972596,0.9288782988555544,4.827204502814259,1.3111654690923917,0.9288782988555544,3.1858593363051013,2.3779112754158964,0.9288782988555544,1.5243201611469874,2.8594132029339856,0.9288782988555544,1.3758087802791295,0,1,0.007917007917007989,-0.007854821235102996,0.027594231808170066,0.12101035267837958,-0.11490057412265686,-0.01703431372549012,-0.008602587320602704,0.03374740478691822,0.04490540232505139,0.15863783687785807,-0.11490057412265686,-0.004159548391888813,-0.006189302999267515,0.036839017493444474,0.4222763732358615,0.35340986977381766,-0.2672484148408563,-0.2947368421052632,-0.003753324389675324,0.008185320656086435,-0.1880904371348103,-0.19147005817175652,-0.16182943136232808,-0.5460587326120556,0
2015-08-14,1299.45,1309.15,1275.15,1292.2,1291.6662788442893,5157.0,586.0,6661123.0,2526.0,48.98,34.0,-7.25,0.09,0.791700791700789,11236.11,1.9372052641033253,0.28018629053955385,-6.841046277666007,77.00369611903054,-28.481209484943648,0.0,19689.7,19694.9,-18491.3,587.4,2.77,2015,44254.0,44509.70000000001,-40932.3,2003.8,0.0,85819.4,86484.6,-80103.3,3588.6,0.0,176691.6,179551.9,-165758.80000000002,7522.7,0.0,466.4981949458484,1452.65,1331.5,-121.15000000000008,1439490600.0,1287.0,1313.2,1277.0,1282.05,-0.030948208359744957,-0.04806398836575162,-0.007047188911384484,0.004469664580823195,-0.009580976567009155,0.003093610357865756,0.0014508097086616547,-0.007854821235102996,-0.014193378647715537,-0.24594238923819273,-0.35105204872646734,-0.25664501442992665,-0.01750291715285881,0.3030061186485766,-0.6265788028555739,-0.8669724770642202,-0.001253768001893171,0.023453336619459725,1.004469664580823,0.9330300732878444,13.118781725888326,1.1474492740753897,0.9330300732878444,4.99304482225657,1.3150155192591462,0.9330300732878444,3.2120308227690773,2.388539741219963,0.9330300732878444,1.5311333609811006,2.872193820849078,0.9330300732878444,1.3819581840543287,1,0,-0.020550823178883907,0.020982020982021055,0.027594231808170066,0.0,-0.11490057412265686,-0.02685323735188241,-0.006313906848970988,-0.009929404797203077,0.04490540232505139,0.12101035267837958,-0.11490057412265686,-0.0321370789822033,-0.005943863782118026,0.01605729151213398,0.4222763732358615,0.0,-0.2672484148408563,-0.29690177041690463,-0.0036751814385581707,-0.014784475114407452,-0.1880904371348103,-0.19147005817175652,-0.16182943136232808,-0.5460587326120556,0
2015-08-17,1287.0,1313.2,1277.0,1282.05,1290.4479865771812,4172.0,553.0,5383749.0,627.0,15.03,36.2,-4.95,0.1,-2.0550823178883904,11207.3,-0.25640546416866306,0.27821940934775896,-6.103506103506106,77.45870994798038,-27.726200693137823,0.0,19689.7,19694.9,-18491.3,587.4,2.77,2015,44254.0,44509.70000000001,-40932.3,2003.8,0.0,85819.4,86484.6,-80103.3,3588.6,0.0,176691.6,179551.9,-165758.80000000002,7522.7,0.0,462.8339350180505,1452.65,1331.5,-121.15000000000008,1439749800.0,1280.0,1318.0,1277.0,1308.95,-0.009580976567009155,0.003093610357865756,0.0014508097086616547,-0.007854821235102996,-0.005439005439005439,0.0036551934206518082,0.0,0.020982020982021055,-0.0009431942964387163,-0.19100252084545277,-0.05631399317406143,-0.19176556265362463,-0.7517814726840855,-0.6931400571661902,0.06470588235294127,-0.3172413793103448,-0.02650901438033921,-0.007019905178113006,1.0,0.9257012888551933,12.459183673469376,1.1052631578947367,0.9257012888551933,5.6979999999999995,1.287457320747138,0.9257012888551933,3.2944879866375425,2.3697781885397413,0.9257012888551933,1.5191065821434917,2.849633251833741,0.9257012888551933,1.3711031495641943,0,2,-0.016935786706721707,-0.021887772642194193,0.027240365268534315,0.06822422640335873,-0.030122905027933,-0.03992611537368579,-0.0017953744952154654,-0.0018919649301222304,0.04490540232505139,0.0,-0.11490057412265686,-0.04297556719022697,-0.005940284788361159,-0.011119072945784077,0.033915636983383006,0.4852771362586606,-0.047488776655443196,-0.04487753882915183,4.3295711940509114e-05,-0.00012824720561073212,-0.1880904371348103,-0.19147005817175652,-0.16182943136232808,-0.5460587326120556,0
2015-08-18,1280.0,1318.0,1277.0,1308.95,1304.2332285115306,3816.0,479.0,4976954.0,843.0,22.09,41.0,28.95,0.07,-1.693578670672169,11220.07,0.11394359033845004,0.2768381804430013,-8.033156346690106,77.25673725743245,-29.471392243369728,0.0,19689.7,19694.9,-18491.3,587.4,2.77,2015,44254.0,44509.70000000001,-40932.3,2003.8,0.0,85819.4,86484.6,-80103.3,3588.6,0.0,176691.6,179551.9,-165758.80000000002,7522.7,0.0,472.5451263537906,1452.65,1331.5,-121.15000000000008,1439836200.0,1300.0,1345.4,1296.5,1331.5,-0.005439005439005439,0.0036551934206518082,0.0,0.020982020982021055,0.015625,0.02078907435508353,0.015270164447924823,0.017227548798655377,0.010682524268888792,-0.08533077660594439,-0.13381555153707053,-0.07555980042903189,0.3444976076555024,0.46972721224218233,0.13259668508287284,-6.848484848484848,0.06294376822655821,-0.004964531079969369,1.020982020982021,0.9451243727210369,12.720602526724965,1.128453812664339,0.9451243727210369,5.817555555555556,1.314470777264511,0.9451243727210369,3.363613002698188,2.4195009242144176,0.9451243727210369,1.5509805083239527,2.9094243165147815,0.9451243727210369,1.3998716646168654,0,1,0.0399906271967508,-0.03845287269996248,0.0,0.06822422640335873,-0.06386695294588594,-0.03992611537368579,-0.015813332480723866,-0.001605490822058064,0.05604791388450488,0.4852771362586606,-0.007922218221101868,-0.03992611537368579,0.018219242997434007,0.004163068839436309,0.0,0.4852771362586606,-0.3267249757045676,-0.04487753882915183,-0.017682456859177645,-1.3013085444212297e-05,-0.1880904371348103,-0.19147005817175652,-0.16182943136232808,-0.5460587326120556,0
2015-08-19,1300.0,1345.4,1296.5,1331.5,1323.7569866342644,6584.0,809.0,8715616.0,2013.0,30.57,48.9,31.5,0.05,3.9990627196750728,11248.58,0.2540982364637623,0.26890114041749336,-9.590687194892975,76.80747258765108,-30.28085910927684,0.0,19689.7,19694.9,-18491.3,587.4,2.77,2015,44254.0,44509.70000000001,-40932.3,2003.8,0.0,85819.4,86484.6,-80103.3,3588.6,0.0,176691.6,179551.9,-165758.80000000002,7522.7,0.0,480.68592057761737,1452.65,1331.5,-121.15000000000008,1439922600.0,1326.05,1332.5,1275.0,1280.3,0.015625,0.02078907435508353,0.015270164447924823,0.017227548798655377,0.020038461538461505,-0.009588226549725055,-0.016583108368684922,-0.03845287269996248,0.014969529755821004,0.7253668763102725,0.6889352818371608,0.7511948071049079,1.387900355871886,0.3838841104572205,0.19268292682926827,0.08808290155440417,0.027466190237049968,-0.0286703229041852,1.0385710385710387,0.9723591485011137,15.252004581901497,1.1478943057890425,0.9614065489728871,5.917777777777777,1.3371158867242419,0.9614065489728871,3.4215598098419626,2.4611829944547137,0.9614065489728871,1.577700100716867,2.9595465659035343,0.9614065489728871,1.4239880220309074,3,0,0.07344680137503136,-0.005545575255799351,0.0399906271967508,0.16661451115382886,-0.11490057412265686,0.0,-0.006189518386785272,0.07935776808227743,0.027240365268534315,0.4852771362586606,-0.030122905027933,-0.03992611537368579,1.0394708571291137e-05,0.004293072999779752,0.4222763732358615,0.0,-0.2672484148408563,-0.29690177041690463,-0.003602836929266169,-0.01507456253155607,-0.1880904371348103,-0.19147005817175652,-0.16182943136232808,-0.5460587326120556,0
2015-08-20,1326.05,1332.5,1275.0,1280.3,1293.636311239193,6940.0,813.0,8977836.0,2176.0,31.35,57.5,-45.75,0.02,0.5576500157084441,11082.89,-1.47298592355658,0.2727589264789603,-5.9751620713895175,79.45075697764756,-27.660610074023854,0.0,19689.7,19694.9,-18491.3,587.4,2.77,2015,44254.0,44509.70000000001,-40932.3,2003.8,0.0,85819.4,86484.6,-80103.3,3588.6,0.0,176691.6,179551.9,-165758.80000000002,7522.7,0.0,462.202166064982,1452.65,1280.3,-172.35000000000008,1440009000.0,1278.0,1278.2,1249.55,1273.2,0.020038461538461505,-0.009588226549725055,-0.016583108368684922,-0.03845287269996248,-0.036235436069529774,-0.04075046904315194,-0.019960784313725527,-0.005545575255799351,-0.022753931196733582,0.05407047387606318,0.004944375772558714,0.03008622683697859,0.08097367113760556,0.02551521099116785,0.17586912065439675,-2.4523809523809526,-0.08653152890402131,0.014346484568556887,1.0,0.9446268491533553,17.05929380413059,1.1037544721755248,0.9244377053323224,5.690222222222222,1.285699939746937,0.9244377053323224,3.2899910060388016,2.366543438077634,0.9244377053323224,1.5170329995852834,2.8457434985552346,0.9244377053323224,1.3692315918934814,2,0,0.06749392135490903,-0.07410461828463724,0.0399906271967508,0.15863783687785807,-0.11490057412265686,-0.00032851511169517116,-0.0060161281753853,0.055057119182140686,0.0,0.4852771362586606,-0.3267249757045676,-0.03992611537368579,-0.02182244258248832,0.0043135718275850825,0.07344680137503136,0.4852771362586606,-0.007922218221101868,-0.04487753882915183,0.017146442547407718,-0.0004187464741981985,-0.1880904371348103,-0.19147005817175652,-0.16182943136232808,-0.5460587326120556,0
2015-08-21,1278.0,1278.2,1249.55,1273.2,1262.7486958493987,4409.0,532.0,5567459.0,694.0,15.74,28.65,-4.8,0.03,8.003562794248653,10991.16,-0.8276722046325458,0.2459703356993543,-5.450832547910778,80.94841672762477,-25.38436267466489,0.0,19689.7,19694.9,-18491.3,587.4,2.77,2015,44254.0,44509.70000000001,-40932.3,2003.8,0.0,85819.4,86484.6,-80103.3,3588.6,0.0,176691.6,179551.9,-165758.80000000002,7522.7,0.0,459.6389891696752,1452.65,1274.3,-178.35000000000008,1440095400.0,1270.0,1274.9,1155.0,1178.85,-0.036235436069529774,-0.04075046904315194,-0.019960784313725527,-0.005545575255799351,-0.006259780907668232,-0.0025817555938037508,-0.07566724020647429,-0.07410461828463724,-0.023876583489069347,-0.36469740634005765,-0.3456334563345633,-0.3798662617584015,-0.6810661764705882,-0.49792663476874005,-0.5017391304347827,-0.8950819672131148,-0.08229201717776263,-0.09821343383851582,1.0,0.9562147953435974,21.838765008576345,1.0976335186861503,0.9193111664681035,5.658666666666667,1.2785699939746937,0.9193111664681035,3.2717461133239105,2.3534195933456563,0.9193111664681035,1.5086201789205522,2.829962213825295,0.9193111664681035,1.3616384150580183,1,0,-0.011612308208267072,0.01174873817703706,0.0399906271967508,0.12101035267837958,-0.11490057412265686,-0.021887772642194193,-0.00545933658587745,0.023890587019976574,0.04490540232505139,0.0,-0.11490057412265686,-0.04297556719022697,-0.005731590187263599,-0.011730791433067864,0.06749392135490903,0.4852771362586606,-0.030122905027933,-0.07410461828463724,0.0023429496721475533,-0.0007575501341696632,-0.1880904371348103,-0.19147005817175652,-0.16182943136232808,-0.5460587326120556,0
2015-08-24,1270.0,1274.9,1155.0,1178.85,1200.4247822644495,10104.0,996.0,12129092.0,4087.0,40.45,119.9,-91.15,0.06,-1.1612308208267086,10257.84,-6.671907241819786,0.3162132483998684,2.1164694405564792,93.88419004390785,-27.61198247171421,0.0,19689.7,19694.9,-18491.3,587.4,2.77,2015,44254.0,44509.70000000001,-40932.3,2003.8,0.0,85819.4,86484.6,-80103.3,3588.6,0.0,176691.6,179551.9,-165758.80000000002,7522.7,0.0,425.5776173285198,1452.65,1274.3,-178.35000000000008,1440354600.0,1218.0,1219.85,1146.3,1192.7,-0.006259780907668232,-0.0025817555938037508,-0.07566724020647429,-0.07410461828463724,-0.04094488188976378,-0.04317985724370553,-0.007532467532467572,0.01174873817703706,-0.049355753674349655,1.2916761170333408,0.8721804511278195,1.178568715099653,4.889048991354467,1.5698856416772555,3.1849912739965096,17.989583333333336,0.08775559290573086,0.28557473201309497,1.0,0.8853548629365376,7.7225679659351405,1.01629380576749,0.8511859633921801,5.239333333333333,1.1838220526210081,0.8511859633921801,3.0292946164717964,2.17902033271719,0.8511859633921801,1.3968244564251435,2.6202489442098242,0.8511859633921801,1.2607347200684453,0,4,-0.0001257492559834544,0.028674436153265738,0.0399906271967508,0.0,-0.11490057412265686,-0.03845287269996248,-0.004837364667202183,-0.010564136408128167,0.07344680137503136,0.4852771362586606,-0.007922218221101868,-0.07410461828463724,0.022847155769731814,0.003382029547550562,0.0,0.4852771362586606,-0.3267249757045676,-0.07410461828463724,-0.016988219527542227,-0.000592303556292953,-0.1880904371348103,-0.19147005817175652,-0.16182943136232808,-0.5460587326120556,0
2015-08-25,1218.0,1219.85,1146.3,1192.7,1184.213076618491,20204.0,1024.0,23925841.0,14782.0,73.16,73.55,-25.3,0.07,-0.012574925598340949,10386.83,1.2574772076772378,0.3187941286928456,0.930661524272658,91.47641773284056,-28.27916777380252,0.0,19689.7,19694.9,-18491.3,587.4,2.77,2015,44254.0,44509.70000000001,-40932.3,2003.8,0.0,85819.4,86484.6,-80103.3,3588.6,0.0,176691.6,179551.9,-165758.80000000002,7522.7,0.0,430.57761732852,1452.65,1274.3,-178.35000000000008,1440441000.0,1175.15,1197.35,1170.0,1192.85,-0.04094488188976378,-0.04317985724370553,-0.007532467532467572,0.01174873817703706,-0.03518062397372735,-0.018444890765258026,0.020675215912064945,0.0001257650708475422,-0.013504974143717038,0.9996041171813144,0.028112449799196786,0.9725995152811109,2.6168338634695374,0.8086526576019776,-0.38657214345287744,-0.7224355458036205,0.02416289025142531,0.008161834793567996,1.0117487381770371,0.8957566654149456,7.813298395021286,1.0282339756023966,0.8611863244160439,5.300888888888889,1.197730467965455,0.8611863244160439,3.0648850057818318,2.2046210720887247,0.8611863244160439,1.4132353812429646,2.6510335630140034,0.8611863244160439,1.2755467622052297,0,3,-0.006123979336777317,0.028545081108270264,0.0,0.06822422640335873,-0.06386695294588594,-0.07410461828463724,-0.015439041636272405,-0.00331986777447916,0.06749392135490903,0.4852771362586606,-0.030122905027933,-0.07410461828463724,0.003369041100899186,0.003582756740066116,0.4222763732358615,0.15863783687785807,-0.2672484148408563,-0.007272139625080802,-0.0037124186665756097,0.030257808341869242,-0.1880904371348103,-0.19147005817175652,-0.16182943136232808,-0.5460587326120556,0
