Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
25-January-2010,23.50,23.70,22.85,23.40,23.301623612947310566,67319,312,1568642.00,67319,100.00,0.85,-0.10
22-January-2010,23.50,23.80,22.85,23.45,23.263852763643004150,202613,662,4713559.00,202613,100.00,0.95,-0.05
21-January-2010,24.50,25.10,23.75,24.00,24.428496309424114359,154041,547,3762990.00,154041,100.00,1.35,-0.50
20-January-2010,25.20,25.70,24.75,24.95,25.168710070916120495,193468,515,4869340.00,193468,100.00,0.95,-0.25
19-January-2010,26.40,26.50,25.00,25.10,25.451675039512305260,141728,542,3607215.00,141728,100.00,1.50,-1.30
18-January-2010,26.30,26.30,25.50,25.55,25.703738356620093147,144288,536,3708741.00,144288,100.00,0.80,-0.75
15-January-2010,26.15,26.30,25.60,25.70,25.798885000224346031,178296,526,4599838.00,178296,100.00,0.70,-0.45
14-January-2010,26.30,26.70,25.80,26.05,26.174665735615969706,213379,667,5585124.00,213379,100.00,0.90,-0.25
13-January-2010,25.60,26.65,25.10,26.35,25.941983195611415873,288020,807,7471810.00,288020,100.00,1.55,0.75
12-January-2010,27.90,27.95,26.00,26.15,26.955420898090482335,802035,2276,21619191.00,802035,100.00,1.95,-1.75
11-January-2010,26.20,26.65,25.95,26.65,26.587335503883559655,285949,725,7602622.00,285949,100.00,0.70,0.45
8-January-2010,24.40,25.40,24.10,25.40,25.024569841649093282,577578,1496,14453641.00,577578,100.00,1.30,1.00
7-January-2010,24.00,24.50,23.85,24.20,24.152655765033615196,182358,545,4404430.00,182358,100.00,0.65,0.20
6-January-2010,24.50,24.50,23.75,23.95,24.169985835454253031,177203,517,4282994.00,177203,100.00,0.75,-0.55
5-January-2010,24.75,24.80,24.10,24.20,24.396836215851724954,274355,699,6693394.00,274355,100.00,0.70,-0.55
4-January-2010,24.00,24.45,23.65,24.20,24.181071071009587922,162809,616,3936896.00,162809,100.00,0.80,0.20
31-December-2009,24.00,24.50,23.50,23.65,23.935030178795125839,140496,493,3362776.00,140496,100.00,1.00,-0.35
30-December-2009,23.75,24.00,23.25,23.60,23.664087906603133505,128227,444,3034375.00,128227,100.00,0.75,-0.15
29-December-2009,23.20,23.90,22.85,23.40,23.372477877331708465,144422,527,3375500.00,144422,100.00,1.05,0.20
24-December-2009,23.00,23.30,22.75,22.90,22.950815927921116466,126972,359,2914111.00,126972,100.00,0.55,-0.10
23-December-2009,22.40,23.10,22.35,22.90,22.873275959973248198,158494,479,3625277.00,158494,100.00,0.75,0.50
22-December-2009,22.85,22.85,22.10,22.55,22.413387067723342939,88832,319,1991026.00,88832,100.00,0.75,-0.30
21-December-2009,22.45,22.65,22.00,22.30,22.341625471748259182,56439,232,1260939.00,56439,100.00,0.65,-0.15
18-December-2009,22.25,22.90,22.25,22.60,22.592733956857868843,92485,327,2089489.00,92485,100.00,0.65,0.35
17-December-2009,22.30,22.70,22.05,22.55,22.494054303515114221,65005,267,1462226.00,65005,100.00,0.65,0.25
16-December-2009,21.70,22.80,21.70,22.15,22.290752519568543645,79081,372,1762775.00,79081,100.00,1.10,0.45
15-December-2009,22.95,22.95,22.00,22.15,22.498814560382021530,119365,418,2685571.00,119365,100.00,0.95,-0.80
14-December-2009,23.00,23.10,22.40,22.70,22.729281116638766415,84826,388,1928034.00,84826,100.00,0.70,-0.30
11-December-2009,23.90,23.95,22.85,23.00,23.281451217677799397,206089,552,4798051.00,206089,100.00,1.10,-0.90
10-December-2009,23.70,24.10,23.25,23.55,23.712577468537317972,157806,475,3741987.00,157806,100.00,0.85,-0.15
9-December-2009,23.20,23.75,23.05,23.15,23.291350403901844231,131220,486,3056291.00,131220,100.00,0.70,-0.05
8-December-2009,23.05,23.45,23.00,23.20,23.226934963152688205,130403,402,3028862.00,130403,100.00,0.45,0.15
7-December-2009,23.60,23.60,23.05,23.15,23.209120653604894292,103304,379,2397595.00,103304,100.00,0.55,-0.45
4-December-2009,23.90,23.90,23.10,23.25,23.448833151225558146,183957,568,4313577.00,183957,100.00,0.80,-0.65
3-December-2009,24.90,24.90,23.45,23.70,23.941212746395174130,178372,529,4270442.00,178372,100.00,1.45,-1.20
2-December-2009,24.00,24.25,23.65,23.75,23.968696674740683458,156469,514,3750358.00,156469,100.00,0.60,-0.25
1-December-2009,23.10,23.90,23.10,23.70,23.596315525216592421,187218,536,4417655.00,187218,100.00,0.80,0.60
30-November-2009,23.50,23.85,23.00,23.25,23.422077548866444780,191389,605,4482728.00,191389,100.00,0.85,-0.25
27-November-2009,23.85,23.85,22.80,23.20,22.979829363098209828,224336,882,5155203.00,224336,100.00,1.05,-0.65
26-November-2009,24.70,24.90,23.90,23.95,24.258389311395851211,270344,1316,6558110.00,135891,50.27,1.00,-0.75
25-November-2009,24.65,25.85,24.35,24.50,25.033401417304403308,529738,2356,13261144.00,180475,34.07,1.50,-0.15
24-November-2009,25.45,25.75,24.70,24.95,25.175486253755210459,448377,1816,11288109.00,163680,36.50,1.05,-0.50
23-November-2009,25.90,26.05,25.00,25.10,25.515723399665087991,389356,1575,9934700.00,157599,40.48,1.05,-0.80
20-November-2009,25.40,26.55,24.10,25.55,25.669306023087033197,1647245,5299,42283636.00,306124,18.58,2.45,0.15
19-November-2009,27.50,27.50,25.50,25.75,26.591240681386936530,1688556,6394,44900799.00,548073,32.46,2.00,-1.75
18-November-2009,24.00,26.95,24.00,26.90,26.661520766304923685,4039332,8347,107694734.00,662719,16.41,2.95,2.90
17-November-2009,25.40,25.40,24.20,24.50,24.754008475875097079,580707,2235,14374826.00,217160,37.40,1.20,-0.90
16-November-2009,25.00,26.40,25.00,25.35,25.753150622304300486,997422,2843,25686759.00,275127,27.58,1.40,0.35
13-November-2009,27.20,27.50,25.50,25.70,26.357473691091331809,1591001,5136,41934767.00,396837,24.94,2.00,-1.50
12-November-2009,27.80,28.80,26.85,27.35,27.831178754979521603,3694381,10574,102818978.00,914534,24.75,1.95,-0.45
11-November-2009,25.30,28.40,24.35,27.45,26.516438421375194185,8024554,19634,212782592.00,1758553,21.91,4.05,2.15
10-November-2009,21.00,24.40,20.50,24.40,23.419859764573955585,4744165,9809,111107679.00,976907,20.59,3.90,3.40
9-November-2009,20.40,20.80,20.05,20.35,20.369867931347744966,409484,1056,8341135.00,190700,46.57,0.75,-0.05
6-November-2009,20.25,20.70,19.80,20.05,20.106598262632369808,562345,1283,11306845.00,210314,37.40,0.90,-0.20
5-November-2009,19.45,20.10,19.05,19.80,19.606119128980660171,220064,634,4314601.00,85482,38.84,1.05,0.35
4-November-2009,19.60,19.65,18.90,19.30,19.215192793242105919,160405,514,3082213.00,70953,44.23,0.75,-0.30
3-November-2009,20.40,20.40,18.70,19.00,19.541532938296202662,212807,714,4158575.00,108664,51.06,1.70,-1.40
30-October-2009,20.50,21.00,19.80,20.00,20.354116051885068003,216093,674,4398382.00,118750,54.95,1.20,-0.50
29-October-2009,20.00,20.80,19.70,20.10,20.162302330706926001,145192,592,2927405.00,77347,53.27,1.10,0.10
28-October-2009,21.45,21.55,20.10,20.65,20.811938104892298551,191873,788,3993249.00,94899,49.46,1.45,-0.80
27-October-2009,22.50,23.70,21.40,21.60,22.506242643596986817,679680,2373,15297043.00,267418,39.34,2.30,-0.90
26-October-2009,22.50,23.00,21.70,21.85,22.318748176148432675,294706,793,6577469.00,98542,33.44,1.30,-0.65
23-October-2009,22.80,22.85,22.00,22.15,22.422254290573622635,97015,429,2175295.00,64216,66.19,0.85,-0.65
22-October-2009,23.25,23.25,22.25,22.45,22.775304447812679663,191330,673,4357599.00,96037,50.19,1.00,-0.80
21-October-2009,22.85,23.70,22.65,22.95,23.272305903107460489,355982,1021,8284522.00,121107,34.02,1.05,0.10
20-October-2009,23.20,23.20,22.65,22.70,22.899860518196035335,118295,458,2708939.00,80914,68.40,0.55,-0.50
17-October-2009,23.00,23.35,22.40,22.95,22.918478636973882714,72251,222,1655883.00,49756,68.87,0.95,-0.05
16-October-2009,23.00,23.75,22.80,22.90,23.198966695369573067,216006,753,5011116.00,88829,41.12,0.95,-0.10
15-October-2009,23.25,23.50,22.80,22.85,23.042926875021983218,255877,918,5896155.00,88620,34.63,0.70,-0.40
14-October-2009,22.85,23.30,22.55,22.70,22.918610490902600035,165267,579,3787690.00,67523,40.86,0.75,-0.15
12-October-2009,23.00,23.50,22.70,22.75,22.974675038475155526,138401,484,3179718.00,43617,31.51,0.80,-0.25
9-October-2009,23.35,23.60,22.70,22.75,23.137125606799997441,156353,590,3617559.00,83652,53.50,0.90,-0.60
8-October-2009,23.35,24.10,22.90,23.25,23.507466669663072851,355982,957,8368235.00,164589,46.24,1.20,-0.10
7-October-2009,22.70,23.35,22.25,23.15,23.108618078077519956,215222,591,4973483.00,114612,53.25,1.10,0.45
6-October-2009,23.30,23.50,22.10,22.70,22.588216578553963764,229441,982,5182663.00,106486,46.41,1.40,-0.60
5-October-2009,23.70,24.40,22.90,23.10,23.573504294148295625,289813,953,6831908.00,103319,35.65,1.50,-0.60
1-October-2009,24.10,24.35,23.80,23.85,23.988752902575487367,245041,892,5878228.00,142706,58.24,0.55,-0.25
30-September-2009,24.15,24.75,24.00,24.10,24.327411973138891202,444211,1322,10806504.00,202956,45.69,0.75,-0.05
29-September-2009,24.00,24.70,23.90,23.95,24.193380047169068016,380758,1138,9211823.00,180833,47.49,0.80,-0.05
25-September-2009,23.80,24.25,23.50,23.75,23.853529019509479441,326918,1038,7798148.00,149752,45.81,0.75,-0.05
24-September-2009,23.40,24.40,23.10,23.75,23.901552281282972485,453977,1475,10850755.00,152825,33.66,1.30,0.35
23-September-2009,24.40,24.90,23.80,23.90,24.338671627113881985,412866,1279,10048610.00,153023,37.06,1.10,-0.50
22-September-2009,24.30,25.35,24.00,24.40,24.787020480395229229,759458,2235,18824701.00,258183,34.00,1.35,0.10
18-September-2009,24.00,24.60,23.70,24.05,24.207177402889081721,313456,1453,7587885.00,124670,39.77,0.90,0.05
17-September-2009,25.00,25.00,23.50,23.75,24.115625694598799733,269940,1268,6509772.00,141226,52.32,1.50,-1.25
16-September-2009,24.30,25.10,23.90,24.25,24.548764044177685802,586631,1691,14401066.00,207169,35.32,1.20,-0.05
15-September-2009,25.05,25.35,23.80,23.95,24.416921139685073043,715531,1898,17471064.00,342125,47.81,1.55,-1.10
14-September-2009,22.70,24.90,22.30,24.80,24.338581562015456554,1228605,2672,29902503.00,336143,27.36,2.60,2.10
11-September-2009,22.90,23.50,22.25,22.65,22.882267898472210646,311954,780,7138215.00,116885,37.47,1.25,-0.25
10-September-2009,23.50,23.80,22.70,22.85,23.102496302291184104,143332,612,3311327.00,84487,58.94,1.10,-0.65
9-September-2009,23.40,23.90,22.90,23.00,23.342219039460298763,149416,600,3487701.00,84684,56.68,1.00,-0.40
8-September-2009,24.70,25.00,23.20,23.60,24.168527941225235714,271409,1006,6559556.00,149901,55.23,1.80,-1.10
7-September-2009,24.45,24.90,23.90,24.35,24.403560126582278481,505600,1601,12338440.00,247406,48.93,1.00,-0.10
4-September-2009,22.95,23.35,22.20,23.35,22.878590380148184030,181666,522,4156262.00,132128,72.73,1.15,0.40
3-September-2009,22.25,22.80,22.10,22.25,22.496071018438471761,77501,302,1743468.00,52943,68.31,0.70,0.00
2-September-2009,22.30,23.25,22.30,22.50,22.762922346108847948,141886,454,3229740.00,84898,59.84,0.95,0.20
1-September-2009,23.60,23.60,22.55,22.75,23.022481755063108626,270486,703,6227259.00,156641,57.91,1.05,-0.85
31-August-2009,22.30,23.25,22.30,22.85,22.812308266119632616,107245,475,2446506.00,58827,54.85,0.95,0.55
28-August-2009,23.00,23.45,22.50,22.80,22.987147808979553598,170788,538,3925929.00,105547,61.80,0.95,-0.20
27-August-2009,22.20,23.90,22.20,23.15,23.315248152252557538,218374,779,5091444.00,117283,53.71,1.70,0.95
26-August-2009,22.50,23.35,22.50,23.00,22.984522883535550243,176131,1226,4048287.00,107054,60.78,0.85,0.50
25-August-2009,22.55,23.00,22.40,22.85,22.766834378661520435,159599,591,3633564.00,100646,63.06,0.60,0.30
24-August-2009,23.00,23.35,22.50,22.75,22.873105837330987639,110273,563,2522286.00,66283,60.11,0.85,-0.25
21-August-2009,23.65,23.65,22.35,22.55,23.044693981580002276,202063,849,4656480.00,98430,48.71,1.30,-1.10
20-August-2009,21.50,22.55,21.50,22.55,22.485155600701819189,86632,268,1947934.00,86632,100.00,1.05,1.05
19-August-2009,21.50,22.50,21.00,21.50,21.759202769720220829,106870,261,2325406.00,106870,100.00,1.50,0.00
18-August-2009,21.25,22.00,21.25,21.70,21.669271018976603601,70139,263,1519861.00,70139,100.00,0.75,0.45
17-August-2009,22.40,22.40,21.55,21.55,21.648005914757518046,302971,347,6558718.00,302971,100.00,0.85,-0.85
14-August-2009,22.35,23.00,21.90,22.65,22.436645867950761300,117956,372,2646537.00,117956,100.00,1.10,0.30
13-August-2009,22.35,22.35,21.80,22.10,22.001352996888107157,103474,445,2276568.00,103474,100.00,0.55,-0.25
12-August-2009,20.85,21.80,20.40,21.50,20.835911102172164119,99440,291,2071923.00,99440,100.00,1.40,0.65
11-August-2009,21.40,21.70,20.80,21.25,21.244594651922451461,70717,274,1502354.00,70717,100.00,0.90,-0.15
10-August-2009,23.00,23.50,21.35,21.40,21.752606843238019941,113835,436,2476208.00,113835,100.00,2.15,-1.60
7-August-2009,23.50,23.50,22.10,22.45,22.386029799789832095,217921,588,4878386.00,217921,100.00,1.40,-1.05
6-August-2009,25.00,25.20,23.00,23.10,23.741131148165296677,498909,1337,11844664.00,498909,100.00,2.20,-1.90
5-August-2009,23.05,24.15,23.00,24.15,24.064942892979182640,225629,521,5429749.00,225629,100.00,1.15,1.10
4-August-2009,22.55,23.00,21.95,23.00,22.865769046951993276,182037,543,4162416.00,182037,100.00,1.05,0.45
3-August-2009,21.00,21.95,21.00,21.95,21.744972154896482821,216196,570,4701176.00,216196,100.00,0.95,0.95
31-July-2009,20.10,21.20,20.10,20.95,20.892775481487995778,181936,563,3801148.00,181936,100.00,1.10,0.85
30-July-2009,20.00,21.20,20.00,20.75,20.762201336202015626,114803,435,2383563.00,114803,100.00,1.20,0.75
29-July-2009,20.80,21.55,19.90,20.75,20.655918674410746504,313702,791,6479803.00,313702,100.00,1.65,-0.05
28-July-2009,20.00,20.85,20.00,20.85,20.700714884186059082,147996,434,3063623.00,147996,100.00,0.85,0.85
27-July-2009,20.00,20.25,19.50,19.90,19.865136180366987575,206601,639,4104157.00,206601,100.00,0.75,-0.10
24-July-2009,19.45,19.95,18.80,19.90,19.622625555584149170,272011,856,5337570.00,272011,100.00,1.15,0.45
23-July-2009,18.95,19.50,18.65,19.00,18.922236511580389658,83201,339,1574349.00,83201,100.00,0.85,0.05
22-July-2009,19.45,19.50,18.55,18.90,19.008935208245526648,130495,391,2480571.00,130495,100.00,0.95,-0.55
21-July-2009,19.10,19.55,18.60,18.85,18.939965776214469055,84152,347,1593836.00,84152,100.00,0.95,-0.25
20-July-2009,19.80,19.80,18.80,19.35,19.220884903283183873,134930,502,2593474.00,134930,100.00,1.00,-0.45
17-July-2009,19.00,19.10,18.00,19.10,18.821057621859242339,162421,478,3056935.00,162421,100.00,1.10,0.10
16-July-2009,18.20,18.20,18.20,18.20,18.199997719784291593,87711,209,1596340.00,87711,100.00,0.00,0.00
15-July-2009,17.00,17.35,17.00,17.35,17.281764213713693772,50198,226,867510.00,50198,100.00,0.35,0.35
14-July-2009,16.50,16.55,16.25,16.55,16.515986581505979569,52763,226,871433.00,52763,100.00,0.30,0.05
13-July-2009,16.30,16.80,15.80,15.80,15.933074288587019135,95479,412,1521274.00,95479,100.00,1.00,-0.50
10-July-2009,16.50,17.60,16.45,16.60,16.979038323065845267,99992,418,1697768.00,99992,100.00,1.15,0.10
9-July-2009,17.25,17.50,16.50,16.95,16.979705215419501133,70560,333,1198088.00,70560,100.00,1.00,-0.30
8-July-2009,18.00,18.00,17.15,17.15,17.295668701341423297,136795,526,2365961.00,136795,100.00,0.85,-0.85
7-July-2009,19.00,19.25,18.00,18.05,18.320261062257728732,156591,501,2868788.00,156591,100.00,1.25,-0.95
6-July-2009,19.65,20.40,18.90,18.90,19.485165344596682806,97070,469,1891425.00,97070,100.00,1.50,-0.75
3-July-2009,19.20,20.05,19.00,19.85,19.587998490376147943,95388,328,1868460.00,95388,100.00,1.05,0.65
2-July-2009,20.00,20.20,19.50,19.85,19.778382989094010845,82065,328,1623113.00,82065,100.00,0.70,-0.15
1-July-2009,19.80,20.10,18.85,19.65,19.449723809523809523,105000,380,2042221.00,105000,100.00,1.25,-0.15
30-June-2009,21.00,21.00,19.50,19.70,20.155937793293394265,114007,482,2297918.00,114007,100.00,1.50,-1.30
29-June-2009,21.00,21.25,20.35,20.50,20.857227288771414264,121823,405,2540890.00,121823,100.00,0.90,-0.50
26-June-2009,21.20,21.20,20.40,20.60,20.600808792616764429,99902,430,2058062.00,99902,100.00,0.80,-0.60
25-June-2009,21.45,21.45,20.10,20.30,20.769141353676532004,143668,496,2983861.00,143668,100.00,1.35,-1.15
24-June-2009,20.00,21.10,19.95,20.75,20.649455719091976629,138807,565,2866289.00,138807,100.00,1.15,0.75
23-June-2009,19.70,20.40,19.40,20.15,19.971240275065363011,157199,610,3139459.00,157199,100.00,1.00,0.45
22-June-2009,21.60,21.60,20.15,20.35,20.760552538530511428,118218,518,2454271.00,118218,100.00,1.45,-1.25
19-June-2009,20.35,22.00,20.15,20.65,20.865750942760233425,237335,889,4952173.00,237335,100.00,1.85,0.30
18-June-2009,22.30,22.40,21.20,21.20,21.391695885928003740,171120,516,3660547.00,171120,100.00,1.20,-1.10
17-June-2009,22.60,23.85,22.30,22.30,22.927444424266378951,187222,702,4292522.00,187222,100.00,1.55,-0.30
16-June-2009,22.40,24.00,22.40,23.45,22.970511839626584028,311074,923,7145529.00,311074,100.00,1.60,1.05
15-June-2009,23.55,24.25,23.55,23.55,23.604990453700447168,159224,520,3758481.00,159224,100.00,0.70,0.00
12-June-2009,26.20,26.25,24.75,24.75,25.108400183319980828,285839,920,7176960.00,285839,100.00,1.50,-1.45
11-June-2009,26.40,27.20,25.15,26.00,26.100434439467126561,1094744,3429,28573294.00,306076,27.96,2.05,-0.40
10-June-2009,27.75,28.10,25.80,26.05,27.288988423107400320,2069640,5159,56478382.00,908283,43.89,2.30,-1.70
9-June-2009,23.50,26.80,22.10,26.80,25.150968152061221923,1598251,4023,40197560.00,583962,36.54,4.70,3.30
8-June-2009,27.35,27.40,24.40,24.40,25.716528808225614353,1006709,2867,25889061.00,467985,46.49,3.00,-2.95
5-June-2009,28.95,29.30,26.60,27.10,27.871283453552056169,2130977,5296,59393064.00,730884,34.30,2.70,-1.85
4-June-2009,27.50,28.85,26.55,28.15,27.912191496851410020,2940205,7993,82067565.00,1019143,34.66,2.30,0.65
3-June-2009,26.25,29.00,25.50,27.60,27.319095248737909506,5736118,10109,156705554.00,1663065,28.99,3.50,1.35
2-June-2009,23.35,25.95,23.25,25.50,24.606284765765980842,2848348,6498,70087262.00,1182158,41.50,2.70,2.15
1-June-2009,23.85,23.90,22.90,23.20,23.328111596210157047,834652,2412,19470855.00,397402,47.61,1.00,-0.65
29-May-2009,22.55,23.65,22.55,23.15,23.370184749252093550,595997,2055,13928560.00,298145,50.02,1.10,0.60
28-May-2009,23.25,24.10,22.85,23.10,23.351103893197613825,625604,1966,14608544.00,270260,43.20,1.25,-0.15
27-May-2009,22.90,23.60,22.50,23.15,23.132039366874942089,744687,2502,17226129.00,316393,42.49,1.10,0.25
26-May-2009,25.45,25.45,21.90,22.50,23.456185189845187328,1851851,5029,43437360.00,829184,44.78,3.55,-2.95
25-May-2009,21.50,25.05,21.30,24.85,23.668011864151107993,4401832,9773,104182612.00,1381146,31.38,3.75,3.35
22-May-2009,20.25,21.45,19.85,20.90,20.770224654412789605,1155063,3091,23990918.00,428826,37.13,1.60,0.65
21-May-2009,20.90,21.85,19.85,20.25,21.013917930864511368,1935417,4471,40670694.00,833952,43.09,2.00,-0.65
20-May-2009,17.80,20.45,17.55,20.00,19.550960647663207683,2148030,4761,41996050.00,845404,39.36,2.90,2.20
19-May-2009,18.55,19.00,17.00,17.95,17.888634643030308185,587795,1672,10514850.00,315355,53.65,2.00,-0.60
18-May-2009,17.50,18.40,17.50,17.95,17.853352984524686809,5428,14,96908.00,5428,100.00,0.90,0.45
15-May-2009,16.30,16.95,16.10,16.25,16.547192099354028541,187934,642,3109780.00,107486,57.19,0.85,-0.05
14-May-2009,16.00,16.50,15.10,16.35,16.112325496939854522,374492,1338,6033937.00,104465,27.90,1.40,0.35
13-May-2009,17.20,17.85,16.75,16.85,17.266309321083793398,330026,1142,5698331.00,95876,29.05,1.10,-0.35
12-May-2009,16.50,17.10,16.20,16.90,16.598945008571805354,189575,757,3146745.00,65865,34.74,0.90,0.40
11-May-2009,17.75,17.85,16.60,16.70,17.046502872104148748,289509,859,4935116.00,139039,48.03,1.25,-1.05
8-May-2009,17.20,18.30,16.80,17.65,17.644845623773333679,578295,1592,10203926.00,180140,31.15,1.50,0.45
7-May-2009,17.90,17.90,17.00,17.10,17.244054845693424459,117785,462,2031091.00,69009,58.59,0.90,-0.80
6-May-2009,18.50,18.50,16.90,17.10,17.822468613481816487,246762,988,4397908.00,109658,44.44,1.60,-1.40
5-May-2009,18.30,18.70,17.45,17.90,17.965773306207753002,594273,1814,10676574.00,294760,49.60,1.25,-0.40
4-May-2009,16.00,17.85,16.00,17.85,17.586174741778163087,671322,1440,11805986.00,208876,31.11,1.85,1.85
29-April-2009,16.05,16.85,16.05,16.23,16.278029001764410324,85581,363,1393090.00,54751,63.98,0.80,0.18
28-April-2009,17.90,17.90,16.05,16.06,16.340468148148148148,168750,579,2757454.00,112148,66.46,1.85,-1.84
27-April-2009,17.90,17.90,16.55,16.88,17.050614766700886077,211381,770,3604176.00,95538,45.20,1.35,-1.02
24-April-2009,17.60,17.80,16.92,17.27,17.335771343030871161,550449,1605,9542458.00,206633,37.54,0.88,-0.33
23-April-2009,16.30,17.60,15.81,17.32,16.918391378773924608,806753,2453,13648963.00,195151,24.19,1.79,1.02
22-April-2009,17.50,18.20,16.66,16.73,17.212895785212943705,313017,1018,5387929.00,105972,33.86,1.54,-0.77
21-April-2009,17.00,17.48,16.55,16.96,17.035833485807302346,316994,917,5400257.00,130897,41.29,0.93,-0.04
20-April-2009,18.30,18.40,17.15,17.52,17.911363231243927483,398311,1329,7134293.00,156055,39.18,1.25,-0.78
17-April-2009,18.45,19.10,17.60,17.89,18.474317901396821666,646754,2158,11948339.00,268235,41.47,1.50,-0.56
16-April-2009,20.70,20.80,17.50,17.85,19.896112178304641386,2835058,6492,56406632.00,886300,31.26,3.30,-2.85
15-April-2009,16.45,18.91,15.90,18.91,17.719868283628804511,2380266,5522,42178000.00,816665,34.31,3.01,2.46
13-April-2009,14.25,16.20,13.92,15.76,15.486868667267467112,1752107,3269,27134651.00,482169,27.52,2.28,1.51
9-April-2009,14.75,14.95,13.90,14.06,14.378860697560634654,357675,1019,5142959.00,192246,53.75,1.05,-0.69
8-April-2009,13.01,14.89,12.80,14.45,14.260736472916556880,853935,2180,12177742.00,308269,36.10,2.09,1.44
6-April-2009,13.50,13.60,13.05,13.37,13.364466938036233968,212011,608,2833414.00,126327,59.59,0.55,-0.13
2-April-2009,13.25,13.79,13.10,13.22,13.435617971113775189,437925,1078,5883793.00,208946,47.71,0.69,-0.03
1-April-2009,13.65,13.65,12.80,13.10,13.164706296868301906,170291,522,2241831.00,94931,55.75,0.85,-0.55
31-March-2009,12.60,13.85,12.25,13.17,13.106099452710467528,527326,1358,6911187.00,225342,42.73,1.60,0.57
30-March-2009,12.60,12.90,12.50,12.55,12.641162256377753129,201952,528,2552908.00,141370,70.00,0.40,-0.05
27-March-2009,13.00,13.10,12.30,12.90,12.788987574728804453,349932,1040,4475276.00,170832,48.82,0.80,-0.10
26-March-2009,12.00,13.05,11.91,12.71,12.691558802227050757,900204,2576,11424992.00,325931,36.21,1.14,0.71
25-March-2009,11.75,12.05,11.52,11.93,11.832762364794477239,192947,475,2283096.00,102359,53.05,0.53,0.18
24-March-2009,12.25,12.45,11.80,11.82,12.147843406919118867,253038,581,3073866.00,200197,79.12,0.65,-0.43
23-March-2009,11.95,12.50,11.85,12.18,12.234743460186255347,330514,1036,4043754.00,169521,51.29,0.65,0.23
20-March-2009,11.70,12.25,11.50,11.77,11.935837684837245620,409820,934,4891545.00,209846,51.20,0.75,0.07
19-March-2009,11.80,11.95,11.60,11.73,11.787518969143526530,225366,509,2656506.00,175329,77.80,0.35,-0.07
18-March-2009,11.60,11.95,11.50,11.53,11.687530381691263683,102858,414,1202156.00,61989,60.27,0.45,-0.07
17-March-2009,11.50,12.05,11.36,11.43,11.705111705846466247,224563,576,2628535.00,94174,41.94,0.69,-0.07
16-March-2009,11.50,11.65,11.19,11.56,11.407629343287219077,90283,353,1029915.00,51673,57.23,0.46,0.06
13-March-2009,11.15,11.55,11.10,11.36,11.368356573053147415,106929,336,1215607.00,68607,64.16,0.45,0.21
12-March-2009,11.49,11.80,11.05,11.08,11.420111749886958206,123848,503,1414358.00,41095,33.18,0.75,-0.41
9-March-2009,12.49,12.49,11.15,11.21,11.401215007265533360,114238,417,1302452.00,50994,44.64,1.34,-1.28
6-March-2009,12.10,12.20,11.41,11.48,11.714471747363222280,518341,1738,6072091.00,165552,31.94,0.79,-0.62
5-March-2009,11.99,11.99,11.11,11.51,11.436644968009752444,376521,975,4306137.00,164381,43.66,0.88,-0.48
4-March-2009,12.00,12.00,11.00,11.05,11.129084201300421923,98122,294,1092008.00,55746,56.81,1.00,-0.95
3-March-2009,11.00,11.15,10.76,10.97,10.994623525118598710,82210,281,903868.00,41414,50.38,0.39,-0.03
2-March-2009,11.30,11.39,10.80,10.88,11.140293109261359406,228379,389,2544209.00,157774,69.08,0.59,-0.42
27-February-2009,11.51,11.73,11.10,11.26,11.427747225768437592,81464,297,930950.00,32358,39.72,0.63,-0.25
26-February-2009,11.70,11.70,11.35,11.50,11.519706483092518344,39657,229,456837.00,17518,44.17,0.35,-0.20
25-February-2009,11.85,12.10,11.50,11.60,11.804224252468941334,73007,302,861791.00,14989,20.53,0.60,-0.25
24-February-2009,11.60,11.60,11.07,11.42,11.394600842070502765,60565,292,690114.00,32112,53.02,0.53,-0.18
20-February-2009,11.70,11.95,11.51,11.55,11.698792664621810350,76615,262,896303.00,39271,51.26,0.44,-0.15
19-February-2009,12.10,12.29,11.90,11.94,12.073473810402065658,43376,190,523699.00,27627,63.69,0.39,-0.16
18-February-2009,11.90,12.20,11.79,11.91,11.971802636924326919,54154,258,648321.00,25915,47.85,0.41,0.01
17-February-2009,12.20,12.46,11.90,11.98,12.063317757009345794,107000,311,1290775.00,70070,65.49,0.56,-0.22
16-February-2009,12.95,13.08,12.12,12.21,12.665642933260965971,151081,558,1913538.00,49859,33.00,0.96,-0.74
13-February-2009,12.60,13.24,12.50,12.74,12.878595349128352790,159755,550,2057420.00,71137,44.53,0.74,0.14
12-February-2009,12.30,13.00,12.20,12.67,12.789506971395716544,208710,752,2669298.00,68255,32.70,0.80,0.37
11-February-2009,12.05,12.95,12.05,12.35,12.406351501041999136,106526,381,1321599.00,34334,32.23,0.90,0.30
10-February-2009,12.50,12.70,12.30,12.43,12.504312004312004312,51948,259,649574.00,28047,53.99,0.40,-0.07
9-February-2009,12.30,12.88,12.30,12.40,12.550349016217128155,47419,318,595125.00,26060,54.96,0.58,0.10
6-February-2009,12.40,13.34,12.21,12.43,12.760379400095532398,307749,1130,3926994.00,78298,25.44,1.13,0.03
