features,threshold,pvalue,fvalue,root_mean_squared_error,mean_absolute_error,mean_squared_error,confidence,accuracy,precision,recall,f1_score,f-value,confusion matrix
['Beta GR'],0.100000,0.050000,46.754984,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,34.433237,[[880]]
['Beta GR'],0.100000,0.100000,46.754984,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,34.433237,[[880]]
['Beta GR'],0.100000,0.150000,46.754984,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,34.433237,[[880]]
"['Low Price GR', 'Beta GR']",0.100000,0.200000,46.754984,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,18.431796,[[880]]
"['Low Price GR', 'Beta GR']",0.100000,0.250000,46.754984,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,18.431796,[[880]]
"['Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Spread High-Low GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Net Profit GR']",0.100000,0.723651,0.100000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,4.276279,[[880]]
"['Low Price GR', 'Close Price GR', 'WAP GR', 'Spread High-Low GR', 'Beta GR', 'Revenue GR']",0.100000,0.472337,0.500000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,6.331622,[[880]]
"['Low Price GR', 'Beta GR']",0.100000,0.184485,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,18.431796,[[880]]
['Beta GR'],0.100000,0.000000,2.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,34.433237,[[880]]
['Beta GR'],0.100000,0.000000,5.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,34.433237,[[880]]
['Beta GR'],0.100000,0.000000,10.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,34.433237,[[880]]
[],0.100000,,100.000000,,,,,,,,,,
