units,epochs,batch_size,layers,direction,root_mean_squared_error,mean_absolute_error,mean_squared_error,rsquared_adj
75,100,48,3,0.5122767857142857,0.04225712419146306,0.015144182034652865,0.0017856645449327326,0.02661311304436098
75,25,64,3,0.48549107142857145,0.04170983580863636,0.01528059887188883,0.0017397104031834042,0.05166325984098796
75,50,64,3,0.4966517857142857,0.04335634162402973,0.015540731598168473,0.0018797723590195728,-0.02468617071648671
75,75,64,3,0.5,0.05330403932972739,0.016020018801155004,0.002841320608865124,-0.5488375071087668
75,100,64,3,0.49441964285714285,0.04448232782473086,0.01529168102556529,0.0019786774887068253,-0.07860052801467954
50,25,25,3,0.5122767857142857,0.04161586553912255,0.015177450430241934,0.0017318802645703275,0.0559315611132748
50,50,25,3,0.5234375,0.07281651026676464,0.017019918533449925,0.005302244167429841,-1.8903160779325723
50,75,25,3,0.4966517857142857,0.04344147904692977,0.015171356543321832,0.0018871621017848383,-0.0287144069975378
50,100,25,3,0.5256696428571429,0.040132584877882994,0.01475061109269662,0.0016106243689804826,0.12202958555361743
50,25,32,3,0.5033482142857143,0.04155331268738426,0.015535498402428035,0.0017266777952955298,0.058767488715829375
50,50,32,3,0.5078125,0.0447353139997988,0.015737352690508154,0.0020012483186605946,-0.09090415467683788
50,75,32,3,0.5189732142857143,0.041150146006316814,0.014978350249073505,0.0016933345163411915,0.07694330488150192
50,100,32,3,0.5502232142857143,0.04124779306479286,0.014870505178447593,0.0017013804327159743,0.07255738059635009
50,25,48,3,0.5011160714285714,0.041022457263504224,0.0152898131673258,0.0016828419999360307,0.0826628998126625
50,50,48,3,0.5011160714285714,0.04382002183580824,0.015385578537693761,0.0019201943136907113,-0.046720656831841456
50,75,48,3,0.5033482142857143,0.04235403705769377,0.015326690304040819,0.001793864455084497,0.022143244927982808
50,100,48,3,0.5301339285714286,0.05125673142266534,0.01598957956233612,0.0026272525161352483,-0.43214645504628946
50,25,64,3,0.48995535714285715,0.04312904889629279,0.01577717044886199,0.0018601148586988145,-0.013970634533136517
50,50,64,3,0.49776785714285715,0.043055672000440665,0.015529247242187752,0.00185379089140953,-0.010523365083566993
50,75,64,3,0.4810267857142857,0.0473085296439726,0.016223774904509155,0.0022380969770746345,-0.22001316283152805
50,100,64,3,0.4888392857142857,0.04746512083704512,0.015552442961448655,0.002252937696075295,-0.228103014483245
100,25,25,3,0.48995535714285715,0.04097790239300785,0.015067329076725129,0.0016791884845308786,0.0846544743201798
100,50,25,3,0.5279017857142857,0.041600124764319596,0.015072845347992896,0.0017305703804069567,0.05664559448066975
100,75,25,3,0.5334821428571429,0.04230005429239209,0.014915969808779019,0.0017892945931393188,0.02463433078465005
100,100,25,3,0.5089285714285714,0.04240408504822065,0.015351716221782179,0.0017981064287767303,0.01983089484042122
100,25,32,3,0.49441964285714285,0.04117163068977724,0.015348811570456465,0.0016951031736554074,0.07597918883738752
100,50,32,3,0.5066964285714286,0.04455024330085708,0.015448586532734223,0.001984724178165561,-0.08189665003565416
100,75,32,3,0.5033482142857143,0.04245681429122226,0.015374145084260668,0.0018025810797593343,0.017391709606817463
100,100,32,3,0.5256696428571429,0.042433431662609954,0.015161464245299393,0.0018005961226653887,0.01847373322200263
100,25,48,3,0.5078125,0.041460751308651914,0.015463130935210193,0.0017189938990778814,0.06295607152675631
100,50,48,3,0.49107142857142855,0.04726219848022925,0.016309606212759776,0.002233715405184584,-0.21762471611339662
100,75,48,3,0.5200892857142857,0.04367284350831042,0.015583445687754929,0.0019073172601013714,-0.03970122244700258
100,100,48,3,0.5189732142857143,0.044630554366074854,0.015155657418248354,0.001991886383023163,-0.0858008527090306
100,25,64,3,0.4966517857142857,0.0414729376622474,0.01516426007484011,0.0017200045583366584,0.06240514919788698
100,50,64,3,0.49888392857142855,0.041636970710227615,0.015280182375403009,0.001733637329924352,0.05497376398391751
100,75,64,3,0.5089285714285714,0.0537998842290781,0.01604845100414983,0.002894427543062207,-0.5777867257627125
100,100,64,3,0.4921875,0.042455336003682974,0.015121907672058102,0.0018024555551856196,0.017460134538247685
