features,threshold,pvalue,fvalue,root_mean_squared_error,mean_absolute_error,mean_squared_error,confidence,accuracy,precision,recall,f1_score,f-value,confusion matrix
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread Close-Open GR', 'Dividend Value GR']",0.090000,0.200000,14.293967,0.077522,0.006010,0.006010,0.993990,0.993990,0.000000,0.000000,0.000000,11.726906,"[[827   0]
 [  5   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread Close-Open GR', 'Dividend Value GR']",0.090000,0.250000,14.293967,0.077522,0.006010,0.006010,0.993990,0.993990,0.000000,0.000000,0.000000,11.726906,"[[827   0]
 [  5   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']",0.090000,0.732117,0.100000,0.077522,0.006010,0.006010,0.993990,0.993990,0.000000,0.000000,0.000000,4.951623,"[[827   0]
 [  5   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'Total Turnover (Rs.) GR', '% Deli. Qty to Traded Qty GR', 'Spread Close-Open GR', 'Alpha GR', 'Dividend Value GR']",0.090000,0.432743,0.500000,0.077522,0.006010,0.006010,0.993990,0.993990,0.000000,0.000000,0.000000,7.503716,"[[827   0]
 [  5   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread Close-Open GR', 'Alpha GR', 'Dividend Value GR']",0.090000,0.315660,1.000000,0.077522,0.006010,0.006010,0.993990,0.993990,0.000000,0.000000,0.000000,10.265507,"[[827   0]
 [  5   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread Close-Open GR']",0.090000,0.055948,2.000000,0.077522,0.006010,0.006010,0.993990,0.993990,0.000000,0.000000,0.000000,13.661275,"[[827   0]
 [  5   0]]"
"['Open Price GR', 'Low Price GR', 'WAP GR', 'Spread Close-Open GR']",0.090000,0.024266,5.000000,0.077522,0.006010,0.006010,0.993990,0.993990,0.000000,0.000000,0.000000,11.887386,"[[827   0]
 [  5   0]]"
['Spread Close-Open GR'],0.090000,0.000160,10.000000,0.077522,0.006010,0.006010,0.993990,0.993990,0.000000,0.000000,0.000000,29.500171,"[[827   0]
 [  5   0]]"
[],0.090000,,100.000000,,,,,,,,,,
['Spread Close-Open GR'],0.100000,0.050000,24.075207,0.049029,0.002404,0.002404,0.997596,0.997596,0.000000,0.000000,0.000000,38.891299,"[[830   0]
 [  2   0]]"
"['Open Price GR', 'Spread Close-Open GR']",0.100000,0.100000,24.075207,0.049029,0.002404,0.002404,0.997596,0.997596,0.000000,0.000000,0.000000,21.418681,"[[830   0]
 [  2   0]]"
"['Open Price GR', 'Spread Close-Open GR']",0.100000,0.150000,24.075207,0.049029,0.002404,0.002404,0.997596,0.997596,0.000000,0.000000,0.000000,21.418681,"[[830   0]
 [  2   0]]"
"['Open Price GR', 'Spread Close-Open GR', 'Alpha GR']",0.100000,0.200000,24.075207,0.049029,0.002404,0.002404,0.997596,0.997596,0.000000,0.000000,0.000000,14.362772,"[[830   0]
 [  2   0]]"
"['Open Price GR', 'Spread Close-Open GR', 'Alpha GR', 'Dividend Value GR']",0.100000,0.250000,24.075207,0.049029,0.002404,0.002404,0.997596,0.997596,0.000000,0.000000,0.000000,10.773907,"[[830   0]
 [  2   0]]"
"['Open Price GR', 'Low Price GR', 'No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Income GR', 'Net Profit GR']",0.100000,0.743569,0.100000,0.049029,0.002404,0.002404,0.997596,0.997596,0.000000,0.000000,0.000000,4.157042,"[[830   0]
 [  2   0]]"
"['Open Price GR', 'Spread Close-Open GR', 'Alpha GR', 'Dividend Value GR']",0.100000,0.205048,0.500000,0.049029,0.002404,0.002404,0.997596,0.997596,0.000000,0.000000,0.000000,10.773907,"[[830   0]
 [  2   0]]"
"['Open Price GR', 'Spread Close-Open GR', 'Alpha GR', 'Dividend Value GR']",0.100000,0.205048,1.000000,0.049029,0.002404,0.002404,0.997596,0.997596,0.000000,0.000000,0.000000,10.773907,"[[830   0]
 [  2   0]]"
"['Open Price GR', 'Spread Close-Open GR']",0.100000,0.099344,2.000000,0.049029,0.002404,0.002404,0.997596,0.997596,0.000000,0.000000,0.000000,21.418681,"[[830   0]
 [  2   0]]"
['Spread Close-Open GR'],0.100000,0.000001,5.000000,0.049029,0.002404,0.002404,0.997596,0.997596,0.000000,0.000000,0.000000,38.891299,"[[830   0]
 [  2   0]]"
['Spread Close-Open GR'],0.100000,0.000001,10.000000,0.049029,0.002404,0.002404,0.997596,0.997596,0.000000,0.000000,0.000000,38.891299,"[[830   0]
 [  2   0]]"
[],0.100000,,100.000000,,,,,,,,,,
