features,threshold,pvalue,fvalue,root_mean_squared_error,mean_absolute_error,mean_squared_error,confidence,accuracy,precision,recall,f1_score,f-value,confusion matrix
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Beta GR']",0.070000,0.000000,10.000000,0.124861,0.015590,0.015590,0.984410,0.984410,0.000000,0.000000,0.000000,19.047355,"[[884   0]
 [ 14   0]]"
['Beta GR'],0.070000,0.000000,100.000000,0.124861,0.015590,0.015590,0.984410,0.984410,0.000000,0.000000,0.000000,91.050381,"[[884   0]
 [ 14   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR']",0.080000,0.050000,131.004345,0.110677,0.012249,0.012249,0.987751,0.987751,0.000000,0.000000,0.000000,18.986593,"[[887   0]
 [ 11   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR']",0.080000,0.100000,131.004345,0.110677,0.012249,0.012249,0.987751,0.987751,0.000000,0.000000,0.000000,18.986593,"[[887   0]
 [ 11   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR']",0.080000,0.150000,131.004345,0.110677,0.012249,0.012249,0.987751,0.987751,0.000000,0.000000,0.000000,18.986593,"[[887   0]
 [ 11   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR']",0.080000,0.200000,131.004345,0.110677,0.012249,0.012249,0.987751,0.987751,0.000000,0.000000,0.000000,18.986593,"[[887   0]
 [ 11   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Income GR']",0.080000,0.250000,131.004345,0.110677,0.012249,0.012249,0.987751,0.987751,0.000000,0.000000,0.000000,16.916016,"[[887   0]
 [ 11   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Deliverable Quantity GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR']",0.080000,0.707583,0.100000,0.110677,0.012249,0.012249,0.987751,0.987751,0.000000,0.000000,0.000000,12.017544,"[[887   0]
 [ 11   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR']",0.080000,0.468900,0.500000,0.110677,0.012249,0.012249,0.987751,0.987751,0.000000,0.000000,0.000000,15.261504,"[[887   0]
 [ 11   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Income GR']",0.080000,0.223586,1.000000,0.110677,0.012249,0.012249,0.987751,0.987751,0.000000,0.000000,0.000000,16.916016,"[[887   0]
 [ 11   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR']",0.080000,0.002596,2.000000,0.110677,0.012249,0.012249,0.987751,0.987751,0.000000,0.000000,0.000000,18.986593,"[[887   0]
 [ 11   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR']",0.080000,0.002596,5.000000,0.110677,0.012249,0.012249,0.987751,0.987751,0.000000,0.000000,0.000000,18.986593,"[[887   0]
 [ 11   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Beta GR']",0.080000,0.000001,10.000000,0.110677,0.012249,0.012249,0.987751,0.987751,0.000000,0.000000,0.000000,21.661725,"[[887   0]
 [ 11   0]]"
['Beta GR'],0.080000,0.000000,100.000000,0.110677,0.012249,0.012249,0.987751,0.987751,0.000000,0.000000,0.000000,122.807633,"[[887   0]
 [ 11   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Beta GR', 'Dividend Value GR']",0.090000,0.050000,199.843737,0.081741,0.006682,0.006682,0.993318,0.993318,0.000000,0.000000,0.000000,24.314552,"[[892   0]
 [  6   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Beta GR', 'Dividend Value GR']",0.090000,0.100000,199.843737,0.081741,0.006682,0.006682,0.993318,0.993318,0.000000,0.000000,0.000000,24.314552,"[[892   0]
 [  6   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread High-Low GR', 'Beta GR', 'Dividend Value GR']",0.090000,0.150000,199.843737,0.081741,0.006682,0.006682,0.993318,0.993318,0.000000,0.000000,0.000000,21.572471,"[[892   0]
 [  6   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread High-Low GR', 'Beta GR', 'Dividend Value GR']",0.090000,0.200000,199.843737,0.081741,0.006682,0.006682,0.993318,0.993318,0.000000,0.000000,0.000000,21.572471,"[[892   0]
 [  6   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread High-Low GR', 'Beta GR', 'Dividend Value GR', 'Income GR']",0.090000,0.250000,199.843737,0.081741,0.006682,0.006682,0.993318,0.993318,0.000000,0.000000,0.000000,19.181351,"[[892   0]
 [  6   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR']",0.090000,0.496020,0.100000,0.081741,0.006682,0.006682,0.993318,0.993318,0.000000,0.000000,0.000000,14.600406,"[[892   0]
 [  6   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR']",0.090000,0.453448,0.500000,0.081741,0.006682,0.006682,0.993318,0.993318,0.000000,0.000000,0.000000,15.871833,"[[892   0]
 [  6   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread High-Low GR', 'Beta GR', 'Dividend Value GR', 'Income GR']",0.090000,0.217441,1.000000,0.081741,0.006682,0.006682,0.993318,0.993318,0.000000,0.000000,0.000000,19.181351,"[[892   0]
 [  6   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread High-Low GR', 'Beta GR', 'Dividend Value GR']",0.090000,0.119600,2.000000,0.081741,0.006682,0.006682,0.993318,0.993318,0.000000,0.000000,0.000000,21.572471,"[[892   0]
 [  6   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Beta GR']",0.090000,0.000000,5.000000,0.081741,0.006682,0.006682,0.993318,0.993318,0.000000,0.000000,0.000000,28.349654,"[[892   0]
 [  6   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Beta GR']",0.090000,0.000000,10.000000,0.081741,0.006682,0.006682,0.993318,0.993318,0.000000,0.000000,0.000000,28.349654,"[[892   0]
 [  6   0]]"
['Beta GR'],0.090000,0.000000,100.000000,0.081741,0.006682,0.006682,0.993318,0.993318,0.000000,0.000000,0.000000,168.999111,"[[892   0]
 [  6   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Beta GR']",0.100000,0.050000,344.989988,0.066741,0.004454,0.004454,0.995546,0.995546,0.000000,0.000000,0.000000,57.017242,"[[894   0]
 [  4   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Beta GR']",0.100000,0.100000,344.989988,0.066741,0.004454,0.004454,0.995546,0.995546,0.000000,0.000000,0.000000,57.017242,"[[894   0]
 [  4   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Beta GR']",0.100000,0.150000,344.989988,0.066741,0.004454,0.004454,0.995546,0.995546,0.000000,0.000000,0.000000,57.017242,"[[894   0]
 [  4   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Beta GR', 'Dividend Value GR']",0.100000,0.200000,344.989988,0.066741,0.004454,0.004454,0.995546,0.995546,0.000000,0.000000,0.000000,48.849685,"[[894   0]
 [  4   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Beta GR', 'Dividend Value GR', 'Expenditure GR']",0.100000,0.250000,344.989988,0.066741,0.004454,0.004454,0.995546,0.995546,0.000000,0.000000,0.000000,42.740060,"[[894   0]
 [  4   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR']",0.100000,0.742377,0.100000,0.066741,0.004454,0.004454,0.995546,0.995546,0.000000,0.000000,0.000000,22.876882,"[[894   0]
 [  4   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Expenditure GR']",0.100000,0.351063,0.500000,0.066741,0.004454,0.004454,0.995546,0.995546,0.000000,0.000000,0.000000,38.497643,"[[894   0]
 [  4   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Beta GR', 'Dividend Value GR', 'Expenditure GR']",0.100000,0.218983,1.000000,0.066741,0.004454,0.004454,0.995546,0.995546,0.000000,0.000000,0.000000,42.740060,"[[894   0]
 [  4   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Beta GR']",0.100000,0.000000,2.000000,0.066741,0.004454,0.004454,0.995546,0.995546,0.000000,0.000000,0.000000,57.017242,"[[894   0]
 [  4   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Beta GR']",0.100000,0.000000,5.000000,0.066741,0.004454,0.004454,0.995546,0.995546,0.000000,0.000000,0.000000,57.017242,"[[894   0]
 [  4   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Beta GR']",0.100000,0.000000,10.000000,0.066741,0.004454,0.004454,0.995546,0.995546,0.000000,0.000000,0.000000,57.017242,"[[894   0]
 [  4   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Beta GR']",0.100000,0.000000,100.000000,0.066741,0.004454,0.004454,0.995546,0.995546,0.000000,0.000000,0.000000,57.017242,"[[894   0]
 [  4   0]]"
