features,threshold,pvalue,fvalue,root_mean_squared_error,mean_absolute_error,mean_squared_error,confidence,accuracy,precision,recall,f1_score,f-value,confusion matrix
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']",0.080000,0.649386,0.100000,0.081741,0.006682,0.006682,0.993318,0.993318,0.000000,0.000000,0.000000,18.290708,"[[892   1]
 [  5   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Beta GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR']",0.080000,0.458804,0.500000,0.074619,0.005568,0.005568,0.994432,0.994432,0.000000,0.000000,0.000000,25.126228,"[[893   0]
 [  5   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Beta GR', 'Dividend Value GR', 'Income GR']",0.080000,0.311172,1.000000,0.074619,0.005568,0.005568,0.994432,0.994432,0.000000,0.000000,0.000000,29.996341,"[[893   0]
 [  5   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Beta GR']",0.080000,0.000000,2.000000,0.074619,0.005568,0.005568,0.994432,0.994432,0.000000,0.000000,0.000000,45.792845,"[[893   0]
 [  5   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Beta GR']",0.080000,0.000000,5.000000,0.074619,0.005568,0.005568,0.994432,0.994432,0.000000,0.000000,0.000000,45.792845,"[[893   0]
 [  5   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Beta GR']",0.080000,0.000000,10.000000,0.074619,0.005568,0.005568,0.994432,0.994432,0.000000,0.000000,0.000000,45.792845,"[[893   0]
 [  5   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'WAP GR', 'Beta GR']",0.080000,0.000000,100.000000,0.074619,0.005568,0.005568,0.994432,0.994432,0.000000,0.000000,0.000000,51.632486,"[[893   0]
 [  5   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread High-Low GR', 'Beta GR', 'Dividend Value GR']",0.090000,0.050000,343.878890,0.066741,0.004454,0.004454,0.995546,0.995546,0.000000,0.000000,0.000000,55.573322,"[[894   0]
 [  4   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR']",0.090000,0.100000,343.878890,0.066741,0.004454,0.004454,0.995546,0.995546,0.000000,0.000000,0.000000,49.870505,"[[894   0]
 [  4   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Income GR']",0.090000,0.150000,343.878890,0.066741,0.004454,0.004454,0.995546,0.995546,0.000000,0.000000,0.000000,45.326689,"[[894   0]
 [  4   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Income GR']",0.090000,0.200000,343.878890,0.066741,0.004454,0.004454,0.995546,0.995546,0.000000,0.000000,0.000000,41.279700,"[[894   0]
 [  4   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Income GR']",0.090000,0.250000,343.878890,0.066741,0.004454,0.004454,0.995546,0.995546,0.000000,0.000000,0.000000,41.279700,"[[894   0]
 [  4   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']",0.090000,0.704908,0.100000,0.066741,0.004454,0.004454,0.995546,0.995546,0.000000,0.000000,0.000000,25.265402,"[[894   0]
 [  4   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR']",0.090000,0.457605,0.500000,0.066741,0.004454,0.004454,0.995546,0.995546,0.000000,0.000000,0.000000,30.279671,"[[894   0]
 [  4   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Income GR']",0.090000,0.196667,1.000000,0.066741,0.004454,0.004454,0.995546,0.995546,0.000000,0.000000,0.000000,41.279700,"[[894   0]
 [  4   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Income GR']",0.090000,0.107073,2.000000,0.066741,0.004454,0.004454,0.995546,0.995546,0.000000,0.000000,0.000000,45.326689,"[[894   0]
 [  4   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Beta GR', 'Dividend Value GR']",0.090000,0.017397,5.000000,0.066741,0.004454,0.004454,0.995546,0.995546,0.000000,0.000000,0.000000,63.448292,"[[894   0]
 [  4   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Beta GR']",0.090000,0.000000,10.000000,0.066741,0.004454,0.004454,0.995546,0.995546,0.000000,0.000000,0.000000,74.058245,"[[894   0]
 [  4   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Beta GR']",0.090000,0.000000,100.000000,0.066741,0.004454,0.004454,0.995546,0.995546,0.000000,0.000000,0.000000,74.058245,"[[894   0]
 [  4   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR']",0.100000,0.050000,617.122686,0.047193,0.002227,0.002227,0.997773,0.997773,0.000000,0.000000,0.000000,78.153653,"[[896   0]
 [  2   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR']",0.100000,0.100000,617.122686,0.047193,0.002227,0.002227,0.997773,0.997773,0.000000,0.000000,0.000000,78.153653,"[[896   0]
 [  2   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR']",0.100000,0.150000,617.122686,0.047193,0.002227,0.002227,0.997773,0.997773,0.000000,0.000000,0.000000,78.153653,"[[896   0]
 [  2   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Income GR']",0.100000,0.200000,617.122686,0.047193,0.002227,0.002227,0.997773,0.997773,0.000000,0.000000,0.000000,70.555610,"[[896   0]
 [  2   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Income GR']",0.100000,0.250000,617.122686,0.047193,0.002227,0.002227,0.997773,0.997773,0.000000,0.000000,0.000000,70.555610,"[[896   0]
 [  2   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR']",0.100000,0.737325,0.100000,0.047193,0.002227,0.002227,0.997773,0.997773,0.000000,0.000000,0.000000,50.338773,"[[896   0]
 [  2   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR']",0.100000,0.417436,0.500000,0.047193,0.002227,0.002227,0.997773,0.997773,0.000000,0.000000,0.000000,64.121841,"[[896   0]
 [  2   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Income GR']",0.100000,0.193438,1.000000,0.047193,0.002227,0.002227,0.997773,0.997773,0.000000,0.000000,0.000000,70.555610,"[[896   0]
 [  2   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR']",0.100000,0.034024,2.000000,0.047193,0.002227,0.002227,0.997773,0.997773,0.000000,0.000000,0.000000,78.153653,"[[896   0]
 [  2   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR']",0.100000,0.006422,5.000000,0.047193,0.002227,0.002227,0.997773,0.997773,0.000000,0.000000,0.000000,87.960682,"[[896   0]
 [  2   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread High-Low GR', 'Beta GR']",0.100000,0.000023,10.000000,0.047193,0.002227,0.002227,0.997773,0.997773,0.000000,0.000000,0.000000,100.537974,"[[896   0]
 [  2   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Beta GR']",0.100000,0.000000,100.000000,0.047193,0.002227,0.002227,0.997773,0.997773,0.000000,0.000000,0.000000,117.188496,"[[896   0]
 [  2   0]]"
