features,threshold,pvalue,fvalue,root_mean_squared_error,mean_absolute_error,mean_squared_error,confidence,accuracy,precision,recall,f1_score,f-value,confusion matrix
"['Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR']",0.070000,0.000354,10.000000,0.088339,0.007804,0.007804,0.992196,0.992196,0.000000,0.000000,0.000000,58.514896,"[[890   0]
 [  7   0]]"
['Beta GR'],0.070000,0.000000,100.000000,0.088339,0.007804,0.007804,0.992196,0.992196,0.000000,0.000000,0.000000,233.964897,"[[890   0]
 [  7   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Net Profit GR']",0.080000,0.050000,230.116192,0.088339,0.007804,0.007804,0.992196,0.992196,0.000000,0.000000,0.000000,36.170615,"[[890   0]
 [  7   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Net Profit GR']",0.080000,0.100000,230.116192,0.088339,0.007804,0.007804,0.992196,0.992196,0.000000,0.000000,0.000000,36.170615,"[[890   0]
 [  7   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Net Profit GR']",0.080000,0.150000,230.116192,0.088339,0.007804,0.007804,0.992196,0.992196,0.000000,0.000000,0.000000,36.170615,"[[890   0]
 [  7   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Net Profit GR']",0.080000,0.200000,230.116192,0.088339,0.007804,0.007804,0.992196,0.992196,0.000000,0.000000,0.000000,36.170615,"[[890   0]
 [  7   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Net Profit GR']",0.080000,0.250000,230.116192,0.088339,0.007804,0.007804,0.992196,0.992196,0.000000,0.000000,0.000000,33.396811,"[[890   0]
 [  7   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Net Profit GR']",0.080000,0.691656,0.100000,0.088339,0.007804,0.007804,0.992196,0.992196,0.000000,0.000000,0.000000,21.024264,"[[890   0]
 [  7   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'Total Turnover (Rs.) GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Net Profit GR']",0.080000,0.453207,0.500000,0.088339,0.007804,0.007804,0.992196,0.992196,0.000000,0.000000,0.000000,28.237025,"[[890   0]
 [  7   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Net Profit GR']",0.080000,0.203558,1.000000,0.088339,0.007804,0.007804,0.992196,0.992196,0.000000,0.000000,0.000000,33.396811,"[[890   0]
 [  7   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Net Profit GR']",0.080000,0.018477,2.000000,0.088339,0.007804,0.007804,0.992196,0.992196,0.000000,0.000000,0.000000,36.170615,"[[890   0]
 [  7   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Net Profit GR']",0.080000,0.018477,5.000000,0.088339,0.007804,0.007804,0.992196,0.992196,0.000000,0.000000,0.000000,36.170615,"[[890   0]
 [  7   0]]"
"['Open Price GR', 'Close Price GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR']",0.080000,0.001571,10.000000,0.088339,0.007804,0.007804,0.992196,0.992196,0.000000,0.000000,0.000000,59.736987,"[[890   0]
 [  7   0]]"
['Beta GR'],0.080000,0.000000,100.000000,0.088339,0.007804,0.007804,0.992196,0.992196,0.000000,0.000000,0.000000,349.886895,"[[890   0]
 [  7   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Net Profit GR']",0.090000,0.050000,427.126742,0.066778,0.004459,0.004459,0.995541,0.995541,0.000000,0.000000,0.000000,64.505509,"[[893   0]
 [  4   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Net Profit GR']",0.090000,0.100000,427.126742,0.066778,0.004459,0.004459,0.995541,0.995541,0.000000,0.000000,0.000000,64.505509,"[[893   0]
 [  4   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Net Profit GR']",0.090000,0.150000,427.126742,0.066778,0.004459,0.004459,0.995541,0.995541,0.000000,0.000000,0.000000,64.505509,"[[893   0]
 [  4   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Net Profit GR']",0.090000,0.200000,427.126742,0.066778,0.004459,0.004459,0.995541,0.995541,0.000000,0.000000,0.000000,64.505509,"[[893   0]
 [  4   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Net Profit GR']",0.090000,0.250000,427.126742,0.066778,0.004459,0.004459,0.995541,0.995541,0.000000,0.000000,0.000000,59.453879,"[[893   0]
 [  4   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Net Profit GR']",0.090000,0.734949,0.100000,0.066778,0.004459,0.004459,0.995541,0.995541,0.000000,0.000000,0.000000,41.872089,"[[893   0]
 [  4   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Net Profit GR']",0.090000,0.224162,0.500000,0.066778,0.004459,0.004459,0.995541,0.995541,0.000000,0.000000,0.000000,59.453879,"[[893   0]
 [  4   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Net Profit GR']",0.090000,0.224162,1.000000,0.066778,0.004459,0.004459,0.995541,0.995541,0.000000,0.000000,0.000000,59.453879,"[[893   0]
 [  4   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Net Profit GR']",0.090000,0.034846,2.000000,0.066778,0.004459,0.004459,0.995541,0.995541,0.000000,0.000000,0.000000,64.505509,"[[893   0]
 [  4   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Net Profit GR']",0.090000,0.019348,5.000000,0.066778,0.004459,0.004459,0.995541,0.995541,0.000000,0.000000,0.000000,70.617728,"[[893   0]
 [  4   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR']",0.090000,0.000004,10.000000,0.066778,0.004459,0.004459,0.995541,0.995541,0.000000,0.000000,0.000000,88.302707,"[[893   0]
 [  4   0]]"
"['Spread Close-Open GR', 'Beta GR']",0.090000,0.000000,100.000000,0.066778,0.004459,0.004459,0.995541,0.995541,0.000000,0.000000,0.000000,348.650005,"[[893   0]
 [  4   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Net Profit GR']",0.100000,0.050000,496.850566,0.057831,0.003344,0.003344,0.996656,0.996656,0.000000,0.000000,0.000000,78.496686,"[[894   0]
 [  3   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Net Profit GR']",0.100000,0.100000,496.850566,0.057831,0.003344,0.003344,0.996656,0.996656,0.000000,0.000000,0.000000,78.496686,"[[894   0]
 [  3   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Net Profit GR']",0.100000,0.150000,496.850566,0.057831,0.003344,0.003344,0.996656,0.996656,0.000000,0.000000,0.000000,78.496686,"[[894   0]
 [  3   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Net Profit GR']",0.100000,0.200000,496.850566,0.057831,0.003344,0.003344,0.996656,0.996656,0.000000,0.000000,0.000000,78.496686,"[[894   0]
 [  3   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Net Profit GR']",0.100000,0.250000,496.850566,0.057831,0.003344,0.003344,0.996656,0.996656,0.000000,0.000000,0.000000,70.986751,"[[894   0]
 [  3   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Net Profit GR']",0.100000,0.660870,0.100000,0.057831,0.003344,0.003344,0.996656,0.996656,0.000000,0.000000,0.000000,44.508594,"[[894   0]
 [  3   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Net Profit GR']",0.100000,0.209654,0.500000,0.057831,0.003344,0.003344,0.996656,0.996656,0.000000,0.000000,0.000000,70.986751,"[[894   0]
 [  3   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Net Profit GR']",0.100000,0.209654,1.000000,0.057831,0.003344,0.003344,0.996656,0.996656,0.000000,0.000000,0.000000,70.986751,"[[894   0]
 [  3   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Net Profit GR']",0.100000,0.028925,2.000000,0.057831,0.003344,0.003344,0.996656,0.996656,0.000000,0.000000,0.000000,78.496686,"[[894   0]
 [  3   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR']",0.100000,0.022196,5.000000,0.057831,0.003344,0.003344,0.996656,0.996656,0.000000,0.000000,0.000000,88.296867,"[[894   0]
 [  3   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Beta GR']",0.100000,0.000001,10.000000,0.057831,0.003344,0.003344,0.996656,0.996656,0.000000,0.000000,0.000000,100.959172,"[[894   0]
 [  3   0]]"
['Beta GR'],0.100000,0.000000,100.000000,0.057831,0.003344,0.003344,0.996656,0.996656,0.000000,0.000000,0.000000,697.614707,"[[894   0]
 [  3   0]]"
