features,threshold,pvalue,fvalue,root_mean_squared_error,mean_absolute_error,mean_squared_error,confidence,accuracy,precision,recall,f1_score,f-value,confusion matrix
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Net Profit GR']",0.080000,0.412642,0.500000,0.057767,0.003337,0.003337,0.996663,0.996663,0.000000,0.000000,0.000000,9.230356,"[[896   0]
 [  3   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Beta GR', 'Net Profit GR']",0.080000,0.170693,1.000000,0.057767,0.003337,0.003337,0.996663,0.996663,0.000000,0.000000,0.000000,11.141061,"[[896   0]
 [  3   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Beta GR', 'Net Profit GR']",0.080000,0.058343,2.000000,0.057767,0.003337,0.003337,0.996663,0.996663,0.000000,0.000000,0.000000,12.555005,"[[896   0]
 [  3   0]]"
"['Open Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Beta GR']",0.080000,0.020974,5.000000,0.057767,0.003337,0.003337,0.996663,0.996663,0.000000,0.000000,0.000000,17.163610,"[[896   0]
 [  3   0]]"
"['Low Price GR', 'Beta GR']",0.080000,0.000014,10.000000,0.057767,0.003337,0.003337,0.996663,0.996663,0.000000,0.000000,0.000000,36.940900,"[[896   0]
 [  3   0]]"
[],0.080000,,100.000000,,,,,,,,,,
"['Open Price GR', 'Low Price GR', 'Beta GR']",0.090000,0.050000,109.989322,0.057767,0.003337,0.003337,0.996663,0.996663,0.000000,0.000000,0.000000,40.332714,"[[896   0]
 [  3   0]]"
"['Open Price GR', 'Low Price GR', 'Alpha GR', 'Beta GR']",0.090000,0.100000,109.989322,0.057767,0.003337,0.003337,0.996663,0.996663,0.000000,0.000000,0.000000,30.585418,"[[896   0]
 [  3   0]]"
"['Open Price GR', 'Low Price GR', 'WAP GR', 'Alpha GR', 'Beta GR']",0.090000,0.150000,109.989322,0.057767,0.003337,0.003337,0.996663,0.996663,0.000000,0.000000,0.000000,27.406788,"[[896   0]
 [  3   0]]"
"['Open Price GR', 'Low Price GR', 'WAP GR', 'Alpha GR', 'Beta GR', 'Net Profit GR']",0.090000,0.200000,109.989322,0.057767,0.003337,0.003337,0.996663,0.996663,0.000000,0.000000,0.000000,22.939110,"[[896   0]
 [  3   0]]"
"['Open Price GR', 'Low Price GR', 'WAP GR', 'Alpha GR', 'Beta GR', 'Net Profit GR']",0.090000,0.250000,109.989322,0.057767,0.003337,0.003337,0.996663,0.996663,0.000000,0.000000,0.000000,22.939110,"[[896   0]
 [  3   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'WAP GR', 'No. of Trades GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']",0.090000,0.624125,0.100000,0.057767,0.003337,0.003337,0.996663,0.996663,0.000000,0.000000,0.000000,14.159130,"[[896   0]
 [  3   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'WAP GR', 'No. of Trades GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Net Profit GR']",0.090000,0.433353,0.500000,0.057767,0.003337,0.003337,0.996663,0.996663,0.000000,0.000000,0.000000,15.327928,"[[896   0]
 [  3   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'WAP GR', 'No. of Trades GR', 'Alpha GR', 'Beta GR', 'Net Profit GR']",0.090000,0.314012,1.000000,0.057767,0.003337,0.003337,0.996663,0.996663,0.000000,0.000000,0.000000,17.238471,"[[896   0]
 [  3   0]]"
"['Open Price GR', 'Low Price GR', 'WAP GR', 'Alpha GR', 'Beta GR']",0.090000,0.138658,2.000000,0.057767,0.003337,0.003337,0.996663,0.996663,0.000000,0.000000,0.000000,27.406788,"[[896   0]
 [  3   0]]"
"['Open Price GR', 'Low Price GR', 'Beta GR']",0.090000,0.011577,5.000000,0.057767,0.003337,0.003337,0.996663,0.996663,0.000000,0.000000,0.000000,40.332714,"[[896   0]
 [  3   0]]"
['Beta GR'],0.090000,0.000000,10.000000,0.057767,0.003337,0.003337,0.996663,0.996663,0.000000,0.000000,0.000000,116.972687,"[[896   0]
 [  3   0]]"
['Beta GR'],0.090000,0.000000,100.000000,0.057767,0.003337,0.003337,0.996663,0.996663,0.000000,0.000000,0.000000,116.972687,"[[896   0]
 [  3   0]]"
['Beta GR'],0.100000,0.050000,138.607277,0.057767,0.003337,0.003337,0.996663,0.996663,0.000000,0.000000,0.000000,166.952231,"[[896   0]
 [  3   0]]"
"['Low Price GR', 'Alpha GR', 'Beta GR']",0.100000,0.100000,138.607277,0.057767,0.003337,0.003337,0.996663,0.996663,0.000000,0.000000,0.000000,55.807384,"[[896   0]
 [  3   0]]"
"['Low Price GR', 'Alpha GR', 'Beta GR']",0.100000,0.150000,138.607277,0.057767,0.003337,0.003337,0.996663,0.996663,0.000000,0.000000,0.000000,55.807384,"[[896   0]
 [  3   0]]"
"['Low Price GR', 'Alpha GR', 'Beta GR', 'Net Profit GR']",0.100000,0.200000,138.607277,0.057767,0.003337,0.003337,0.996663,0.996663,0.000000,0.000000,0.000000,42.044387,"[[896   0]
 [  3   0]]"
"['Open Price GR', 'Low Price GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Net Profit GR']",0.100000,0.250000,138.607277,0.057767,0.003337,0.003337,0.996663,0.996663,0.000000,0.000000,0.000000,24.248090,"[[896   0]
 [  3   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']",0.100000,0.639432,0.100000,0.057767,0.003337,0.003337,0.996663,0.996663,0.000000,0.000000,0.000000,13.828756,"[[896   0]
 [  3   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'WAP GR', 'No. of Trades GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Net Profit GR']",0.100000,0.392361,0.500000,0.057767,0.003337,0.003337,0.996663,0.996663,0.000000,0.000000,0.000000,17.964018,"[[896   0]
 [  3   0]]"
"['Open Price GR', 'Low Price GR', 'No. of Trades GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Net Profit GR']",0.100000,0.288386,1.000000,0.057767,0.003337,0.003337,0.996663,0.996663,0.000000,0.000000,0.000000,21.421281,"[[896   0]
 [  3   0]]"
"['Low Price GR', 'Alpha GR', 'Beta GR']",0.100000,0.063603,2.000000,0.057767,0.003337,0.003337,0.996663,0.996663,0.000000,0.000000,0.000000,55.807384,"[[896   0]
 [  3   0]]"
['Beta GR'],0.100000,0.000000,5.000000,0.057767,0.003337,0.003337,0.996663,0.996663,0.000000,0.000000,0.000000,166.952231,"[[896   0]
 [  3   0]]"
['Beta GR'],0.100000,0.000000,10.000000,0.057767,0.003337,0.003337,0.996663,0.996663,0.000000,0.000000,0.000000,166.952231,"[[896   0]
 [  3   0]]"
['Beta GR'],0.100000,0.000000,100.000000,0.057767,0.003337,0.003337,0.996663,0.996663,0.000000,0.000000,0.000000,166.952231,"[[896   0]
 [  3   0]]"
