security id,company,threshold,accuracy,precision,recall,f1_score,parameters,confusion matrix,model
533155,Jubilant FoodWorks Ltd,0.1,0.9985955056179776,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[711   1]
 [  0   0]]",rnn
533260,CAREER POINT LTD,0.01,0.6236391912908242,0.025423728813559324,0.3333333333333333,0.04724409448818898,"batch_size = 25,  epochs = 100","[[395 230]
 [ 12   6]]",rnn
533260,CAREER POINT LTD,0.02,0.7838258164852255,0.0,0.0,0.0,"batch_size = 64,  epochs = 75","[[504 138]
 [  1   0]]",rnn
533260,CAREER POINT LTD,0.03,0.8802488335925351,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[566  77]
 [  0   0]]",rnn
533260,CAREER POINT LTD,0.04,0.9409020217729394,0.0,0.0,0.0,"batch_size = 48,  epochs = 50","[[605  38]
 [  0   0]]",rnn
533260,CAREER POINT LTD,0.05,0.9611197511664076,0.0,0.0,0.0,"batch_size = 64,  epochs = 75","[[618  25]
 [  0   0]]",rnn
533260,CAREER POINT LTD,0.1,0.9922239502332816,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[638   5]
 [  0   0]]",rnn
533287,ZEE LEARN LTD,0.01,0.7044728434504792,0.03260869565217391,0.4615384615384616,0.06091370558375635,"batch_size = 100,  epochs = 75","[[435 178]
 [  7   6]]",rnn
533287,ZEE LEARN LTD,0.02,0.8338658146964856,0.0,0.0,0.0,"batch_size = 48,  epochs = 50","[[522 103]
 [  1   0]]",rnn
533287,ZEE LEARN LTD,0.03,0.9137380191693292,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[572  54]
 [  0   0]]",rnn
