security id,company,threshold,accuracy,precision,recall,f1_score,parameters,confusion matrix,model
507685,WIPRO LTD,0.03,0.05580357142857143,1.0,0.05580357142857143,0.10570824524312897,"batch_size = 25,  epochs = 25","[[  0   0]
 [846  50]]",cnn
507685,WIPRO LTD,0.04,0.02790178571428572,1.0,0.02790178571428572,0.054288816503800214,"batch_size = 25,  epochs = 25","[[  0   0]
 [871  25]]",cnn
524715,SUN PHARMACEUTICAL INDUSTRIES LTD,0.01,0.2355658198614319,1.0,0.2355658198614319,0.3813084112149533,"batch_size = 25,  epochs = 25","[[  0   0]
 [662 204]]",cnn
524715,SUN PHARMACEUTICAL INDUSTRIES LTD,0.02,0.10046189376443418,1.0,0.10046189376443418,0.1825813221406086,"batch_size = 25,  epochs = 25","[[  0   0]
 [779  87]]",cnn
524715,SUN PHARMACEUTICAL INDUSTRIES LTD,0.03,0.04503464203233257,1.0,0.04503464203233257,0.0861878453038674,"batch_size = 25,  epochs = 25","[[  0   0]
 [827  39]]",cnn
524715,SUN PHARMACEUTICAL INDUSTRIES LTD,0.04,0.0184757505773672,1.0,0.0184757505773672,0.036281179138321996,"batch_size = 25,  epochs = 25","[[  0   0]
 [850  16]]",cnn
524715,SUN PHARMACEUTICAL INDUSTRIES LTD,0.05,0.010392609699769052,1.0,0.010392609699769052,0.02057142857142857,"batch_size = 25,  epochs = 25","[[  0   0]
 [857   9]]",cnn
524715,SUN PHARMACEUTICAL INDUSTRIES LTD,0.1,0.002309468822170901,1.0,0.002309468822170901,0.004608294930875576,"batch_size = 25,  epochs = 25","[[  0   0]
 [864   2]]",cnn
530965,INDIAN OIL CORPORATION LTD,0.01,0.27039106145251396,1.0,0.27039106145251396,0.42568161829375545,"batch_size = 25,  epochs = 25","[[  0   0]
 [653 242]]",cnn
530965,INDIAN OIL CORPORATION LTD,0.02,0.1329608938547486,1.0,0.1329608938547486,0.2347140039447732,"batch_size = 25,  epochs = 25","[[  0   0]
 [776 119]]",cnn
530965,INDIAN OIL CORPORATION LTD,0.03,0.06927374301675977,1.0,0.06927374301675977,0.12957157784743992,"batch_size = 25,  epochs = 25","[[  0   0]
 [833  62]]",cnn
530965,INDIAN OIL CORPORATION LTD,0.04,0.035754189944134075,1.0,0.035754189944134075,0.06903991370010787,"batch_size = 25,  epochs = 25","[[  0   0]
 [863  32]]",cnn
530965,INDIAN OIL CORPORATION LTD,0.05,0.01899441340782123,1.0,0.01899441340782123,0.03728070175438596,"batch_size = 25,  epochs = 25","[[  0   0]
 [878  17]]",cnn
530965,INDIAN OIL CORPORATION LTD,0.1,0.004469273743016759,1.0,0.004469273743016759,0.008898776418242492,"batch_size = 25,  epochs = 25","[[  0   0]
 [891   4]]",cnn
532163,SAREGAMA INDIA LTD,0.01,0.3896551724137931,1.0,0.3896551724137931,0.5607940446650124,"batch_size = 25,  epochs = 25","[[  0   0]
 [531 339]]",cnn
532163,SAREGAMA INDIA LTD,0.02,0.2689655172413793,1.0,0.2689655172413793,0.4239130434782609,"batch_size = 25,  epochs = 25","[[  0   0]
 [636 234]]",cnn
532163,SAREGAMA INDIA LTD,0.03,0.1850574712643678,1.0,0.1850574712643678,0.3123181377303589,"batch_size = 25,  epochs = 25","[[  0   0]
 [709 161]]",cnn
532163,SAREGAMA INDIA LTD,0.04,0.11724137931034485,1.0,0.11724137931034485,0.20987654320987653,"batch_size = 25,  epochs = 25","[[  0   0]
 [768 102]]",cnn
532163,SAREGAMA INDIA LTD,0.05,0.07241379310344828,1.0,0.07241379310344828,0.13504823151125406,"batch_size = 25,  epochs = 25","[[  0   0]
 [807  63]]",cnn
