security_id,company_name,rate_of_growth,model,parameters,accuracy,precision,recall,f1_score,confusion matrix
500109,MANGALORE REFINERY & PETROCHEMICALS LTD.,0.002,rnn,"batch_size = 25, epochs = 25",0.4892601431980907,0.5,0.3738317757009345,0.427807486631016,"[[250 160]
 [268 160]]"
500110,CHENNAI PETROLEUM CORPORATION LTD.,0.002,cnn,"batch_size = 32, epochs = 25threshold = 0.49",0.5148401826484018,0.4831804281345566,0.3816425120772946,0.4264507422402159,"[[293 169]
 [256 158]]"
500110,CHENNAI PETROLEUM CORPORATION LTD.,0.002,rnn,"batch_size = 32, epochs = 50",0.4787234042553192,0.4723926380368098,0.3640661938534279,0.411214953271028,"[[251 172]
 [269 154]]"
500111,RELIANCE CAPITAL LTD.,0.002,cnn,"batch_size = 25, epochs = 25threshold = 0.4599999999999999",0.4576043068640646,0.4576043068640646,1.0,0.6278855032317636,"[[  0 403]
 [  0 340]]"
500111,RELIANCE CAPITAL LTD.,0.002,rnn,"batch_size = 100, epochs = 25",0.5315568022440392,0.4333333333333333,0.0393939393939393,0.0722222222222222,"[[366  17]
 [317  13]]"
500112,STATE BANK OF INDIA,0.002,cnn,"batch_size = 25, epochs = 25threshold = 0.4399999999999999",0.4498886414253897,0.4498886414253897,1.0,0.620583717357911,"[[  0 494]
 [  0 404]]"
500112,STATE BANK OF INDIA,0.002,rnn,"batch_size = 25, epochs = 25",0.4942396313364055,0.4462809917355372,0.405,0.4246395806028833,"[[267 201]
 [238 162]]"
500113,STEEL AUTHORITY OF INDIA LTD.,0.002,rnn,"batch_size = 25, epochs = 25",0.4964871194379391,0.4694280078895463,0.5964912280701754,0.5253863134657837,"[[186 269]
 [161 238]]"
500113,STEEL AUTHORITY OF INDIA LTD.,0.002,cnn,"batch_size = 25, epochs = 25threshold = 0.47",0.4536199095022624,0.4536199095022624,1.0,0.624124513618677,"[[  0 483]
 [  0 401]]"
500114,Titan Company Limited,0.002,rnn,"batch_size = 32, epochs = 25",0.52,0.4074074074074074,0.3293413173652694,0.3642384105960264,"[[306 160]
 [224 110]]"
500114,Titan Company Limited,0.002,cnn,"batch_size = 25, epochs = 25threshold = 0.4299999999999999",0.4518072289156626,0.3723849372384937,0.5345345345345346,0.4389642416769421,"[[197 300]
 [155 178]]"
500116,IDBI BANK LTD.,0.002,rnn,"batch_size = 25, epochs = 25",0.5076201641266119,0.4983922829581994,0.3699284009546539,0.4246575342465754,"[[278 156]
 [264 155]]"
500116,IDBI BANK LTD.,0.002,cnn,"batch_size = 25, epochs = 50threshold = 0.47",0.5016987542468856,0.4740973312401884,0.742014742014742,0.578544061302682,"[[141 335]
 [105 302]]"
500117,DCW LTD.,0.002,rnn,"batch_size = 25, epochs = 25",0.5416666666666666,0.5517241379310345,0.7804878048780488,0.6464646464646465,"[[103 286]
 [ 99 352]]"
500117,DCW LTD.,0.002,cnn,"batch_size = 25, epochs = 25threshold = 0.5",0.539080459770115,0.5455927051671733,0.7787418655097614,0.6416443252904379,"[[110 299]
 [102 359]]"
500119,DHAMPUR SUGAR MILLS LTD.,0.002,rnn,"batch_size = 25, epochs = 25",0.4837837837837838,0.5,0.5392670157068062,0.5188916876574307,"[[152 206]
 [176 206]]"
500119,DHAMPUR SUGAR MILLS LTD.,0.002,cnn,"batch_size = 25, epochs = 25threshold = 0.5",0.4935064935064935,0.4886731391585761,0.3942558746736292,0.4364161849710982,"[[229 158]
 [232 151]]"
500120,DIAMINES & CHEMICALS LTD.-$,0.002,cnn,"batch_size = 25, epochs = 75threshold = 0.5",0.5446756425948592,0.5231481481481481,0.2958115183246073,0.3779264214046823,"[[332 103]
 [269 113]]"
500120,DIAMINES & CHEMICALS LTD.-$,0.002,rnn,"batch_size = 50, epochs = 25",0.5184243964421855,0.4983277591973244,0.3941798941798942,0.4401772525849335,"[[259 150]
 [229 149]]"
500123,ELANTAS BECK INDIA LTD.-$,0.002,cnn,"batch_size = 25, epochs = 25threshold = 0.4499999999999999",0.4695259593679458,0.4695259593679458,1.0,0.6390168970814132,"[[  0 470]
 [  0 416]]"
500123,ELANTAS BECK INDIA LTD.-$,0.002,rnn,"batch_size = 25, epochs = 25",0.522196261682243,0.463855421686747,0.4,0.4295676429567643,"[[293 178]
 [231 154]]"
500124,DR.REDDY&#39;S LABORATORIES LTD.,0.002,rnn,"batch_size = 25, epochs = 50",0.5105633802816901,0.4304635761589404,0.3466666666666667,0.3840472673559822,"[[305 172]
 [245 130]]"
500124,DR.REDDY&#39;S LABORATORIES LTD.,0.002,cnn,"batch_size = 25, epochs = 25threshold = -3.0878077872387166e-16",0.4251700680272108,0.4251700680272108,1.0,0.5966587112171837,"[[  0 507]
 [  0 375]]"
500125,E.I.D.-PARRY (INDIA) LTD.,0.002,rnn,"batch_size = 32, epochs = 25",0.5219399538106235,0.5384615384615384,0.4582392776523702,0.4951219512195122,"[[249 174]
 [240 203]]"
500125,E.I.D.-PARRY (INDIA) LTD.,0.002,cnn,"batch_size = 25, epochs = 25threshold = 0.48",0.4776785714285714,0.4776785714285714,1.0,0.6465256797583082,"[[  0 468]
 [  0 428]]"
500126,Procter & Gamble Health Ltd,0.002,rnn,"batch_size = 32, epochs = 25",0.5476477683956574,0.5068119891008175,0.4894736842105263,0.4979919678714859,"[[268 181]
 [194 186]]"
500126,Procter & Gamble Health Ltd,0.002,cnn,"batch_size = 32, epochs = 25threshold = 0.4299999999999999",0.4540162980209546,0.4540162980209546,1.0,0.6244995996797438,"[[  0 469]
 [  0 390]]"
500128,ELECTROSTEEL CASTINGS LTD.,0.002,cnn,"batch_size = 25, epochs = 25threshold = 0.47",0.4963503649635036,0.4963503649635036,1.0,0.6634146341463415,"[[  0 414]
 [  0 408]]"
500128,ELECTROSTEEL CASTINGS LTD.,0.002,rnn,"batch_size = 25, epochs = 75",0.489281210592686,0.4857142857142857,0.3863636363636363,0.4303797468354431,"[[235 162]
 [243 153]]"
500133,ESAB INDIA LTD.,0.002,rnn,"batch_size = 25, epochs = 25",0.4875739644970414,0.4730538922155688,0.583743842364532,0.5226019845644984,"[[175 264]
 [169 237]]"
500133,ESAB INDIA LTD.,0.002,cnn,"batch_size = 25, epochs = 50threshold = 0.49",0.5097142857142857,0.4584450402144772,0.4296482412060301,0.4435797665369649,"[[275 202]
 [227 171]]"
500135,EPL Ltd,0.002,cnn,"batch_size = 50, epochs = 25threshold = 0.49",0.4724137931034483,0.4333333333333333,0.243559718969555,0.3118440779610195,"[[307 136]
 [323 104]]"
500135,EPL Ltd,0.002,rnn,"batch_size = 25, epochs = 50",0.4922711058263971,0.4320987654320987,0.3655352480417754,0.396039603960396,"[[274 184]
 [243 140]]"
500136,ESTER INDUSTRIES LTD.,0.002,cnn,"batch_size = 25, epochs = 25threshold = 0.5",0.4968553459119497,0.4957983193277311,0.2964824120603015,0.3710691823899371,"[[277 120]
 [280 118]]"
500136,ESTER INDUSTRIES LTD.,0.002,rnn,"batch_size = 25, epochs = 50",0.4725848563968668,0.4908136482939632,0.4710327455919395,0.480719794344473,"[[175 194]
 [210 187]]"
500144,FINOLEX CABLES LTD.,0.002,rnn,"batch_size = 75, epochs = 25",0.5363196125907991,0.5265151515151515,0.3501259445843829,0.4205748865355522,"[[304 125]
 [258 139]]"
500144,FINOLEX CABLES LTD.,0.002,cnn,"batch_size = 32, epochs = 75threshold = 0.5",0.5362149532710281,0.4861660079051383,0.3153846153846154,0.3825816485225505,"[[336 130]
 [267 123]]"
500147,John Cockerill India Ltd-$,0.002,rnn,"batch_size = 32, epochs = 25",0.4980891719745223,0.5079872204472844,0.3984962406015037,0.446629213483146,"[[232 154]
 [240 159]]"
500147,John Cockerill India Ltd-$,0.002,cnn,"batch_size = 25, epochs = 25threshold = 0.48",0.4588957055214724,0.4588957055214724,1.0,0.6291000841042893,"[[  0 441]
 [  0 374]]"
500148,UFLEX LTD.,0.002,cnn,"batch_size = 25, epochs = 25threshold = 0.5",0.5400516795865633,0.5343511450381679,0.5483028720626631,0.5412371134020618,"[[208 183]
 [173 210]]"
500153,GANESH BENZOPLAST LTD.,0.002,cnn,"batch_size = 25, epochs = 75threshold = 0.5",0.5758241758241758,0.5748792270531401,0.53125,0.5522041763341068,"[[143  88]
 [105 119]]"
500159,Metroglobal Limited,0.002,cnn,"batch_size = 25, epochs = 25threshold = 0.48",0.4978723404255319,0.4978723404255319,1.0,0.6647727272727273,"[[  0 236]
 [  0 234]]"
500160,GTL LTD.,0.002,cnn,"batch_size = 25, epochs = 25threshold = 0.5",0.510250569476082,0.5276243093922652,0.4244444444444444,0.4704433497536946,"[[257 171]
 [259 191]]"
500163,GODFREY PHILLIPS INDIA LTD.,0.002,cnn,"batch_size = 25, epochs = 25threshold = 0.4499999999999999",0.4894837476099426,0.4742647058823529,0.5098814229249012,0.4914285714285715,"[[127 143]
 [124 129]]"
500164,GODREJ INDUSTRIES LTD.,0.002,cnn,"batch_size = 32, epochs = 25threshold = 0.4299999999999999",0.5551601423487544,0.5,0.304,0.3781094527363183,"[[354 114]
 [261 114]]"
500165,KANSAI NEROLAC PAINTS LTD.,0.002,rnn,"batch_size = 25, epochs = 25",0.5294117647058824,0.4945652173913043,0.358267716535433,0.4155251141552511,"[[197  93]
 [163  91]]"
500165,KANSAI NEROLAC PAINTS LTD.,0.002,cnn,"batch_size = 25, epochs = 25threshold = 0.4499999999999999",0.5034843205574913,0.4421487603305785,0.4163424124513619,0.4288577154308617,"[[182 135]
 [150 107]]"
500166,GOODRICKE GROUP LTD.,0.002,rnn,"batch_size = 25, epochs = 25",0.5074224021592443,0.5978260869565217,0.1436031331592689,0.231578947368421,"[[321  37]
 [328  55]]"
500166,GOODRICKE GROUP LTD.,0.002,cnn,"batch_size = 50, epochs = 25threshold = 0.48",0.4941634241245136,0.47900466562986,0.8484848484848485,0.6123260437375746,"[[ 73 335]
 [ 55 308]]"
500168,GOODYEAR INDIA LTD.,0.002,rnn,"batch_size = 25, epochs = 25",0.5063113604488079,0.4385026737967914,0.2492401215805471,0.3178294573643411,"[[279 105]
 [247  82]]"
500168,GOODYEAR INDIA LTD.,0.002,cnn,"batch_size = 25, epochs = 25threshold = 0.4599999999999999",0.4858681022880215,0.4290322580645161,0.393491124260355,0.4104938271604938,"[[228 177]
 [205 133]]"
500171,GHCL LTD.,0.002,rnn,"batch_size = 25, epochs = 25",0.525383707201889,0.5445544554455446,0.2619047619047619,0.3536977491961415,"[[335  92]
 [310 110]]"
500171,GHCL LTD.,0.002,cnn,"batch_size = 25, epochs = 25threshold = 0.5",0.5222348916761688,0.460431654676259,0.3224181360201511,0.3792592592592592,"[[330 150]
 [269 128]]"
500173,GFL Ltd,0.002,rnn,"batch_size = 32, epochs = 25",0.5133333333333333,0.504,0.5135869565217391,0.5087483176312246,"[[196 186]
 [179 189]]"
500173,GFL Ltd,0.002,cnn,"batch_size = 25, epochs = 25threshold = 0.4599999999999999",0.4923076923076923,0.4929577464788732,0.3571428571428571,0.4142011834319526,"[[244 144]
 [252 140]]"
500179,HCL INFOSYSTEMS LTD.,0.002,cnn,"batch_size = 25, epochs = 25threshold = 0.5",0.5273972602739726,0.5273972602739726,1.0,0.6905829596412556,"[[  0 414]
 [  0 462]]"
500179,HCL INFOSYSTEMS LTD.,0.002,rnn,"batch_size = 32, epochs = 25",0.4822695035460992,0.5233853006681515,0.5119825708061002,0.5176211453744494,"[[173 214]
 [224 235]]"
500180,HDFC Bank Ltd,0.002,cnn,"batch_size = 25, epochs = 50threshold = 0.4199999999999999",0.4949832775919732,0.4589928057553957,0.8055555555555556,0.5847846012832264,"[[125 376]
 [ 77 319]]"
500180,HDFC Bank Ltd,0.002,rnn,"batch_size = 32, epochs = 25",0.5282583621683967,0.3861386138613861,0.3441176470588235,0.3639191290824262,"[[341 186]
 [223 117]]"
500182,HERO MOTOCORP LTD.,0.002,cnn,"batch_size = 25, epochs = 25threshold = 0.4399999999999999",0.4533333333333333,0.4533333333333333,1.0,0.6238532110091742,"[[  0 492]
 [  0 408]]"
